Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2024,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,3,     8.0,     3.4,     3.8,     4.6,-,-,-,-,-
Somerset (Road),2024,12,4,     0.4,     0.4,     0.6,     0.6,-,-,-,-,-
Somerset (Road),2024,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,9,     1.4,     0.6,     0.8,     0.8,-,-,-,-,-
Somerset (Road),2024,12,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,12,     5.2,     5.0,     5.0,     5.0,-,-,-,-,-
Somerset (Road),2024,12,13,    29.0,    18.4,    23.6,    27.0,-,-,-,-,-
Somerset (Road),2024,12,14,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Somerset (Road),2024,12,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,16,     3.2,     2.0,     2.0,     2.4,-,-,-,-,-
Somerset (Road),2024,12,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,18,     1.2,     1.0,     1.0,     1.0,-,-,-,-,-
Somerset (Road),2024,12,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,20,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Somerset (Road),2024,12,21,     2.2,     1.8,     1.8,     2.0,-,-,-,-,-
Somerset (Road),2024,12,22,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Somerset (Road),2024,12,23,    50.4,    16.0,    17.0,    17.8,-,-,-,-,-
Somerset (Road),2024,12,24,     2.2,     1.2,     1.4,     5.4,-,-,-,-,-
Somerset (Road),2024,12,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,12,29,   130.2,    43.2,    68.6,   124.6,-,-,-,-,-
Somerset (Road),2024,12,30,     8.4,     6.0,     6.8,     6.8,-,-,-,-,-
Somerset (Road),2024,12,31,     5.6,     2.0,     3.6,     4.0,-,-,-,-,-
