Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2024,6,1,     7.8,     1.8,     2.4,     3.6,-,-,-,-,-
Somerset (Road),2024,6,2,     3.6,     1.4,     2.0,     3.2,-,-,-,-,-
Somerset (Road),2024,6,3,     2.8,     2.8,     2.8,     2.8,-,-,-,-,-
Somerset (Road),2024,6,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,6,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,6,6,     7.4,     4.6,     7.2,     7.4,-,-,-,-,-
Somerset (Road),2024,6,7,     4.0,     3.8,     4.0,     4.0,-,-,-,-,-
Somerset (Road),2024,6,8,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Somerset (Road),2024,6,9,     6.8,     5.6,     5.6,     5.6,-,-,-,-,-
Somerset (Road),2024,6,10,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Somerset (Road),2024,6,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,6,12,     7.6,     7.2,     7.4,     7.6,-,-,-,-,-
Somerset (Road),2024,6,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,6,14,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Somerset (Road),2024,6,15,    22.4,    19.0,    22.2,    22.4,-,-,-,-,-
Somerset (Road),2024,6,16,    21.4,    15.0,    17.2,    17.8,-,-,-,-,-
Somerset (Road),2024,6,17,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Somerset (Road),2024,6,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,6,19,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Somerset (Road),2024,6,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,6,21,    22.6,     9.8,    12.2,    16.0,-,-,-,-,-
Somerset (Road),2024,6,22,    42.8,    18.6,    25.4,    33.4,-,-,-,-,-
Somerset (Road),2024,6,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,6,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,6,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,6,26,    11.8,     7.8,    10.6,    11.8,-,-,-,-,-
Somerset (Road),2024,6,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,6,28,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Somerset (Road),2024,6,29,    28.2,    11.8,    19.6,    19.8,-,-,-,-,-
Somerset (Road),2024,6,30,    29.8,    14.8,    20.8,    25.0,-,-,-,-,-
