Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Toa Payoh,2024,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,2,     2.0,     2.0,     2.0,     2.0,-,-,-,-,-
Toa Payoh,2024,12,3,    45.8,    20.8,    30.4,    40.2,-,-,-,-,-
Toa Payoh,2024,12,4,     0.2,     0.2,     0.2,     0.4,-,-,-,-,-
Toa Payoh,2024,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,9,     1.8,     0.6,     0.8,     1.2,-,-,-,-,-
Toa Payoh,2024,12,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,12,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Toa Payoh,2024,12,13,     6.2,     3.4,     5.0,     6.0,-,-,-,-,-
Toa Payoh,2024,12,14,     0.6,     0.2,     0.2,     0.4,-,-,-,-,-
Toa Payoh,2024,12,15,     6.2,     6.2,     6.2,     6.2,-,-,-,-,-
Toa Payoh,2024,12,16,    19.8,    18.8,    19.0,    19.4,-,-,-,-,-
Toa Payoh,2024,12,17,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Toa Payoh,2024,12,18,     3.0,     2.0,     2.6,     2.8,-,-,-,-,-
Toa Payoh,2024,12,19,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Toa Payoh,2024,12,20,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Toa Payoh,2024,12,21,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Toa Payoh,2024,12,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,23,    33.4,     9.2,    11.8,    16.4,-,-,-,-,-
Toa Payoh,2024,12,24,    11.2,     9.6,     9.8,     9.8,-,-,-,-,-
Toa Payoh,2024,12,25,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Toa Payoh,2024,12,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,12,29,    73.8,    49.2,    58.2,    72.6,-,-,-,-,-
Toa Payoh,2024,12,30,     8.8,     3.2,     5.6,     6.8,-,-,-,-,-
Toa Payoh,2024,12,31,    21.8,    17.8,    19.6,    20.6,-,-,-,-,-
