Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2024,12,1,-,-,-,-,-,-,-,-,-
Pasir Ris (Central),2024,12,2,-,-,-,-,-,-,-,-,-
Pasir Ris (Central),2024,12,3,-,-,-,-,-,-,-,-,-
Pasir Ris (Central),2024,12,4,-,-,-,-,-,-,-,-,-
Pasir Ris (Central),2024,12,5,     0.0,-,-,-,-,-,-,-,-
Pasir Ris (Central),2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,12,7,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Pasir Ris (Central),2024,12,8,    16.8,    16.2,    16.6,    16.8,-,-,-,-,-
Pasir Ris (Central),2024,12,9,     1.4,     0.4,     0.8,     1.0,-,-,-,-,-
Pasir Ris (Central),2024,12,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,12,11,    20.4,    16.6,    17.0,    20.0,-,-,-,-,-
Pasir Ris (Central),2024,12,12,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (Central),2024,12,13,     2.8,     1.6,     2.4,     2.8,-,-,-,-,-
Pasir Ris (Central),2024,12,14,     0.6,     0.2,     0.4,     0.6,-,-,-,-,-
Pasir Ris (Central),2024,12,15,     7.6,     7.4,     7.4,     7.4,-,-,-,-,-
Pasir Ris (Central),2024,12,16,     7.2,     6.2,     6.6,     6.8,-,-,-,-,-
Pasir Ris (Central),2024,12,17,     0.8,     0.6,     0.8,     0.8,-,-,-,-,-
Pasir Ris (Central),2024,12,18,     1.0,     0.4,     0.6,     0.8,-,-,-,-,-
Pasir Ris (Central),2024,12,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,12,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,12,21,     8.2,     8.0,     8.2,     8.2,-,-,-,-,-
Pasir Ris (Central),2024,12,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,12,23,    10.0,     4.6,     4.6,     5.6,-,-,-,-,-
Pasir Ris (Central),2024,12,24,     8.0,     5.4,     5.4,     5.4,-,-,-,-,-
Pasir Ris (Central),2024,12,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,12,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,12,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,12,29,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (Central),2024,12,30,    31.0,    14.0,    25.0,    30.8,-,-,-,-,-
Pasir Ris (Central),2024,12,31,     6.0,     3.6,     5.4,     6.0,-,-,-,-,-
