Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lower Peirce Reservoir,2024,3,1,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,3,2,    10.6,     5.0,     7.4,     9.6,-,-,-,-,-
Lower Peirce Reservoir,2024,3,3,    15.6,     4.4,     5.2,     5.8,-,-,-,-,-
Lower Peirce Reservoir,2024,3,4,    20.4,     8.6,     8.6,     8.8,-,-,-,-,-
Lower Peirce Reservoir,2024,3,5,    32.8,     7.8,    13.8,    18.6,-,-,-,-,-
Lower Peirce Reservoir,2024,3,6,     7.0,     5.6,     6.8,     7.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,7,    16.8,     5.6,     8.4,     9.2,-,-,-,-,-
Lower Peirce Reservoir,2024,3,8,     2.8,     1.2,     2.2,     2.4,-,-,-,-,-
Lower Peirce Reservoir,2024,3,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,10,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Lower Peirce Reservoir,2024,3,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,12,     3.0,     3.0,     3.0,     3.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,19,     0.6,     0.4,     0.4,     0.6,-,-,-,-,-
Lower Peirce Reservoir,2024,3,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,21,     1.2,     0.4,     0.8,     1.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,3,31,     2.2,     1.6,     2.2,     2.2,-,-,-,-,-
