Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,2024,3,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,2,     0.8,     0.4,     0.4,     0.4,-,-,-,-,-
Tanjong Katong,2024,3,3,    20.2,     8.8,     9.2,     9.2,-,-,-,-,-
Tanjong Katong,2024,3,4,    36.2,    30.0,    31.8,    34.4,-,-,-,-,-
Tanjong Katong,2024,3,5,    13.0,     7.2,    10.8,    42.4,-,-,-,-,-
Tanjong Katong,2024,3,6,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,3,7,    46.6,    18.4,    27.4,    44.0,-,-,-,-,-
Tanjong Katong,2024,3,8,     4.2,     2.8,     3.4,     3.8,-,-,-,-,-
Tanjong Katong,2024,3,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,19,    14.2,     6.2,     9.0,    14.2,-,-,-,-,-
Tanjong Katong,2024,3,20,     1.4,     0.8,     1.0,     1.2,-,-,-,-,-
Tanjong Katong,2024,3,21,     1.2,     0.6,     1.0,     1.2,-,-,-,-,-
Tanjong Katong,2024,3,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,28,    11.2,     8.8,    11.0,    11.2,-,-,-,-,-
Tanjong Katong,2024,3,29,    17.6,    17.6,    17.6,    17.6,-,-,-,-,-
Tanjong Katong,2024,3,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,3,31,     3.6,     3.6,     3.6,     3.6,-,-,-,-,-
