Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2024,6,1,     5.6,     1.8,     2.6,     3.6,-,-,-,-,-
Mandai,2024,6,2,     8.6,     3.0,     3.4,     4.8,-,-,-,-,-
Mandai,2024,6,3,    19.6,    15.6,    19.4,    19.6,-,-,-,-,-
Mandai,2024,6,4,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,6,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,6,6,    39.2,    23.4,    34.2,    38.8,-,-,-,-,-
Mandai,2024,6,7,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,6,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,6,9,     2.0,     1.8,     1.8,     1.8,-,-,-,-,-
Mandai,2024,6,10,     3.0,     2.6,     2.8,     3.0,-,-,-,-,-
Mandai,2024,6,11,    22.0,    17.2,    19.8,    22.0,-,-,-,-,-
Mandai,2024,6,12,     6.4,     5.6,     6.0,     6.4,-,-,-,-,-
Mandai,2024,6,13,     4.2,     2.6,     2.6,     2.6,-,-,-,-,-
Mandai,2024,6,14,     4.8,     2.8,     4.2,     4.6,-,-,-,-,-
Mandai,2024,6,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,6,16,    47.8,    34.8,    46.0,    47.4,-,-,-,-,-
Mandai,2024,6,17,     4.2,     2.6,     2.6,     2.6,-,-,-,-,-
Mandai,2024,6,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,6,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,6,20,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Mandai,2024,6,21,    31.0,    11.2,    16.4,    18.0,-,-,-,-,-
Mandai,2024,6,22,    34.6,    15.6,    21.0,    27.2,-,-,-,-,-
Mandai,2024,6,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,6,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,6,25,    10.6,     5.8,     7.6,    10.2,-,-,-,-,-
Mandai,2024,6,26,    20.8,    12.2,    14.8,    20.0,-,-,-,-,-
Mandai,2024,6,27,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,6,28,    29.6,    25.0,    25.6,    29.6,-,-,-,-,-
Mandai,2024,6,29,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Mandai,2024,6,30,    27.2,     9.4,    11.8,    16.4,-,-,-,-,-
