Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2024,4,1,     8.4,     8.2,     8.4,     8.4,-,-,-,-,-
Buona Vista,2024,4,2,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Buona Vista,2024,4,3,     8.8,     7.8,     8.8,     8.8,-,-,-,-,-
Buona Vista,2024,4,4,     7.0,     4.2,     4.2,     4.2,-,-,-,-,-
Buona Vista,2024,4,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,4,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,4,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,4,8,    12.6,     5.6,     9.4,    11.4,-,-,-,-,-
Buona Vista,2024,4,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,4,10,     2.6,     2.4,     2.4,     2.6,-,-,-,-,-
Buona Vista,2024,4,11,     5.6,     1.4,     1.6,     2.4,-,-,-,-,-
Buona Vista,2024,4,12,    29.8,     6.2,    10.4,    17.0,-,-,-,-,-
Buona Vista,2024,4,13,     2.0,     2.0,     2.0,     2.0,-,-,-,-,-
Buona Vista,2024,4,14,     4.0,     3.6,     3.8,     3.8,-,-,-,-,-
Buona Vista,2024,4,15,     1.0,     0.6,     0.8,     1.0,-,-,-,-,-
Buona Vista,2024,4,16,    11.4,     6.6,    10.2,    10.8,-,-,-,-,-
Buona Vista,2024,4,17,     7.6,     4.6,     4.6,     7.4,-,-,-,-,-
Buona Vista,2024,4,18,     3.4,     2.8,     3.4,     3.4,-,-,-,-,-
Buona Vista,2024,4,19,    18.2,    13.2,    18.2,    18.2,-,-,-,-,-
Buona Vista,2024,4,20,    22.4,    17.0,    20.2,    22.2,-,-,-,-,-
Buona Vista,2024,4,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,4,22,     5.6,     5.0,     5.6,     5.6,-,-,-,-,-
Buona Vista,2024,4,23,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Buona Vista,2024,4,24,     0.0,     0.0,     0.0,     0.4,-,-,-,-,-
Buona Vista,2024,4,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,4,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,4,27,     3.4,     2.8,     3.0,     3.4,-,-,-,-,-
Buona Vista,2024,4,28,     2.4,     2.4,     2.4,     2.4,-,-,-,-,-
Buona Vista,2024,4,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,4,30,     0.0,-,     0.0,     0.0,-,-,-,-,-
