Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2024,3,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,2,     4.2,     2.6,     3.2,     3.8,-,-,-,-,-
Nicoll Highway,2024,3,3,    15.6,     8.4,     9.2,     9.2,-,-,-,-,-
Nicoll Highway,2024,3,4,    48.0,    30.6,    40.8,    41.2,-,-,-,-,-
Nicoll Highway,2024,3,5,     6.6,     3.4,    26.6,    45.4,-,-,-,-,-
Nicoll Highway,2024,3,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,7,    43.2,    22.0,    27.8,    40.0,-,-,-,-,-
Nicoll Highway,2024,3,8,     2.2,     0.8,     1.2,     2.0,-,-,-,-,-
Nicoll Highway,2024,3,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,10,     2.0,     1.6,     1.6,     1.6,-,-,-,-,-
Nicoll Highway,2024,3,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,17,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Nicoll Highway,2024,3,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,19,     8.2,     7.0,     7.6,     8.2,-,-,-,-,-
Nicoll Highway,2024,3,20,    13.8,    12.8,    13.4,    13.8,-,-,-,-,-
Nicoll Highway,2024,3,21,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Nicoll Highway,2024,3,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,28,     8.4,     6.0,     7.8,     8.2,-,-,-,-,-
Nicoll Highway,2024,3,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,3,31,     1.2,     0.6,     0.6,     1.2,-,-,-,-,-
