Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2024,8,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,3,     2.4,     2.4,     2.4,     2.4,-,-,-,-,-
Pasir Ris (Central),2024,8,4,    21.2,     8.4,    12.6,    14.4,-,-,-,-,-
Pasir Ris (Central),2024,8,5,     1.6,     1.6,     1.6,     1.6,-,-,-,-,-
Pasir Ris (Central),2024,8,6,     4.0,     3.8,     4.0,     4.0,-,-,-,-,-
Pasir Ris (Central),2024,8,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,8,     1.2,     1.0,     1.2,     1.2,-,-,-,-,-
Pasir Ris (Central),2024,8,9,     2.2,     1.6,     1.6,     1.8,-,-,-,-,-
Pasir Ris (Central),2024,8,10,     1.0,     0.6,     0.6,     0.6,-,-,-,-,-
Pasir Ris (Central),2024,8,11,     1.2,     0.6,     0.6,     1.0,-,-,-,-,-
Pasir Ris (Central),2024,8,12,     8.8,     8.6,     8.6,     8.8,-,-,-,-,-
Pasir Ris (Central),2024,8,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,14,    18.8,     8.6,    12.4,    13.6,-,-,-,-,-
Pasir Ris (Central),2024,8,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,16,     1.8,     1.6,     1.6,     1.8,-,-,-,-,-
Pasir Ris (Central),2024,8,17,     0.6,     0.2,     0.4,     0.6,-,-,-,-,-
Pasir Ris (Central),2024,8,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,19,     1.8,     1.8,     1.8,     1.8,-,-,-,-,-
Pasir Ris (Central),2024,8,20,     0.0,     0.0,     1.8,     1.8,-,-,-,-,-
Pasir Ris (Central),2024,8,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,24,     5.8,     2.2,     3.4,     4.4,-,-,-,-,-
Pasir Ris (Central),2024,8,25,     9.0,     6.6,     8.6,     9.0,-,-,-,-,-
Pasir Ris (Central),2024,8,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,27,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Pasir Ris (Central),2024,8,28,    17.0,    10.4,    10.4,    16.4,-,-,-,-,-
Pasir Ris (Central),2024,8,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,8,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
