Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marine Parade,2024,4,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,4,     2.2,     1.8,     1.8,     2.0,-,-,-,-,-
Marine Parade,2024,4,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,10,     2.8,     2.0,     2.2,     2.4,-,-,-,-,-
Marine Parade,2024,4,11,     7.4,     1.8,     3.0,     4.8,-,-,-,-,-
Marine Parade,2024,4,12,    81.4,    24.2,    39.8,    52.0,-,-,-,-,-
Marine Parade,2024,4,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,16,    15.0,     6.0,     8.8,    11.8,-,-,-,-,-
Marine Parade,2024,4,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,18,     7.2,     7.0,     7.2,     7.2,-,-,-,-,-
Marine Parade,2024,4,19,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Marine Parade,2024,4,20,    21.2,    20.6,    20.6,    20.6,-,-,-,-,-
Marine Parade,2024,4,21,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Marine Parade,2024,4,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,27,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Marine Parade,2024,4,28,    24.4,    21.4,    24.4,    24.4,-,-,-,-,-
Marine Parade,2024,4,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,4,30,     0.0,-,     0.0,     0.0,-,-,-,-,-
