Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Whampoa,2024,1,1,     7.0,     1.8,     2.2,     3.2,-,-,-,-,-
Whampoa,2024,1,2,     2.2,     2.0,     2.0,     2.0,-,-,-,-,-
Whampoa,2024,1,3,     0.0,     0.0,     0.0,     0.2,-,-,-,-,-
Whampoa,2024,1,4,    50.4,     9.0,    13.0,    18.4,-,-,-,-,-
Whampoa,2024,1,5,     9.2,     4.8,     6.4,     6.4,-,-,-,-,-
Whampoa,2024,1,6,     6.6,     5.4,     5.6,     5.6,-,-,-,-,-
Whampoa,2024,1,7,    72.4,    15.8,    23.0,    40.2,-,-,-,-,-
Whampoa,2024,1,8,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Whampoa,2024,1,9,     1.0,     0.6,     0.8,     1.0,-,-,-,-,-
Whampoa,2024,1,10,    58.2,    12.4,    16.8,    22.8,-,-,-,-,-
Whampoa,2024,1,11,     5.8,     5.6,     5.6,     5.6,-,-,-,-,-
Whampoa,2024,1,12,    10.6,     4.8,     5.6,     7.2,-,-,-,-,-
Whampoa,2024,1,13,     2.2,     2.2,     2.2,     2.2,-,-,-,-,-
Whampoa,2024,1,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,1,15,     3.6,     3.2,     3.2,     3.2,-,-,-,-,-
Whampoa,2024,1,16,     9.0,     3.4,     4.4,     7.2,-,-,-,-,-
Whampoa,2024,1,17,     6.4,     1.6,     2.0,     3.0,-,-,-,-,-
Whampoa,2024,1,18,    10.0,     4.8,     5.6,     7.6,-,-,-,-,-
Whampoa,2024,1,19,    15.8,     6.8,    10.8,    14.2,-,-,-,-,-
Whampoa,2024,1,20,    11.6,     1.8,     2.6,     5.2,-,-,-,-,-
Whampoa,2024,1,21,     4.2,     2.0,     2.2,     4.0,-,-,-,-,-
Whampoa,2024,1,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,1,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,1,24,    93.8,    23.2,    34.2,    46.8,-,-,-,-,-
Whampoa,2024,1,25,     4.6,     1.0,     1.6,     9.8,-,-,-,-,-
Whampoa,2024,1,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,1,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,1,28,     1.0,     0.6,     0.6,     0.6,-,-,-,-,-
Whampoa,2024,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,1,30,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Whampoa,2024,1,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
