Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2024,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,3,     3.8,     1.2,     1.8,     1.8,-,-,-,-,-
Nicoll Highway,2024,12,4,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Nicoll Highway,2024,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,9,     1.0,     0.6,     0.8,     1.0,-,-,-,-,-
Nicoll Highway,2024,12,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,12,     1.2,     1.0,     1.0,     1.0,-,-,-,-,-
Nicoll Highway,2024,12,13,    35.6,    27.4,    32.2,    34.6,-,-,-,-,-
Nicoll Highway,2024,12,14,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Nicoll Highway,2024,12,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,16,     9.6,     5.4,     5.4,     8.8,-,-,-,-,-
Nicoll Highway,2024,12,17,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Nicoll Highway,2024,12,18,     1.0,     0.6,     0.8,     1.0,-,-,-,-,-
Nicoll Highway,2024,12,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,20,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Nicoll Highway,2024,12,21,     1.6,     1.0,     1.2,     1.2,-,-,-,-,-
Nicoll Highway,2024,12,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,23,    39.4,     9.0,    10.8,    14.0,-,-,-,-,-
Nicoll Highway,2024,12,24,     2.0,     1.0,     1.0,     4.8,-,-,-,-,-
Nicoll Highway,2024,12,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,12,29,    90.8,    39.6,    57.4,    87.6,-,-,-,-,-
Nicoll Highway,2024,12,30,     7.0,     2.8,     4.8,     5.0,-,-,-,-,-
Nicoll Highway,2024,12,31,     4.0,     2.4,     3.4,     3.8,-,-,-,-,-
