Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2024,2,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,6,    19.8,    11.6,    17.2,    19.8,-,-,-,-,-
Pasir Ris (Central),2024,2,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,9,    10.6,    10.6,    10.6,    10.6,-,-,-,-,-
Pasir Ris (Central),2024,2,10,     8.0,     3.4,     4.4,     6.8,-,-,-,-,-
Pasir Ris (Central),2024,2,11,    13.2,     9.0,    11.0,    13.0,-,-,-,-,-
Pasir Ris (Central),2024,2,12,     8.4,     2.4,     3.8,     9.8,-,-,-,-,-
Pasir Ris (Central),2024,2,13,    19.0,    15.2,    17.0,    17.6,-,-,-,-,-
Pasir Ris (Central),2024,2,14,     2.2,     1.8,     1.8,     2.0,-,-,-,-,-
Pasir Ris (Central),2024,2,15,     9.4,     7.8,     7.8,     8.0,-,-,-,-,-
Pasir Ris (Central),2024,2,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,27,     3.6,     3.0,     3.0,     3.0,-,-,-,-,-
Pasir Ris (Central),2024,2,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,2,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
