Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Toa Payoh,2024,4,1,     2.4,     1.2,     1.2,     2.4,-,-,-,-,-
Toa Payoh,2024,4,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,4,3,     7.0,     7.0,     7.0,     7.0,-,-,-,-,-
Toa Payoh,2024,4,4,    11.8,     6.8,     9.8,    11.8,-,-,-,-,-
Toa Payoh,2024,4,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,4,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,4,7,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Toa Payoh,2024,4,8,    30.0,    26.6,    30.0,    30.0,-,-,-,-,-
Toa Payoh,2024,4,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,4,10,     4.8,     4.6,     4.6,     4.6,-,-,-,-,-
Toa Payoh,2024,4,11,    24.2,    16.4,    20.0,    20.0,-,-,-,-,-
Toa Payoh,2024,4,12,    48.2,    16.4,    23.0,    28.4,-,-,-,-,-
Toa Payoh,2024,4,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,4,14,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Toa Payoh,2024,4,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,4,16,     1.6,     0.6,     0.8,     1.0,-,-,-,-,-
Toa Payoh,2024,4,17,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Toa Payoh,2024,4,18,     0.8,     0.6,     0.6,     0.6,-,-,-,-,-
Toa Payoh,2024,4,19,     3.4,     3.0,     3.2,     3.2,-,-,-,-,-
Toa Payoh,2024,4,20,    12.2,     7.0,     9.4,    10.0,-,-,-,-,-
Toa Payoh,2024,4,21,    21.4,    20.2,    21.4,    21.4,-,-,-,-,-
Toa Payoh,2024,4,22,     2.0,     1.8,     1.8,     1.8,-,-,-,-,-
Toa Payoh,2024,4,23,     3.2,     3.0,     3.0,     3.0,-,-,-,-,-
Toa Payoh,2024,4,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,4,25,    19.0,    16.8,    19.0,    19.0,-,-,-,-,-
Toa Payoh,2024,4,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,4,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,4,28,     7.6,     7.4,     7.6,     7.6,-,-,-,-,-
Toa Payoh,2024,4,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,4,30,     0.0,-,     0.0,     0.0,-,-,-,-,-
