Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kranji Reservoir,2024,2,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,2,    29.4,    18.4,    19.0,    25.8,-,-,-,-,-
Kranji Reservoir,2024,2,3,    16.0,    15.8,    16.0,    16.0,-,-,-,-,-
Kranji Reservoir,2024,2,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,6,     2.0,     2.0,     2.0,     2.0,-,-,-,-,-
Kranji Reservoir,2024,2,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,8,    33.0,    24.0,    29.6,    33.0,-,-,-,-,-
Kranji Reservoir,2024,2,9,     9.4,     3.8,     4.6,     8.2,-,-,-,-,-
Kranji Reservoir,2024,2,10,    14.2,    13.8,    14.2,    14.2,-,-,-,-,-
Kranji Reservoir,2024,2,11,     0.0,     0.0,     0.0,    14.2,-,-,-,-,-
Kranji Reservoir,2024,2,12,     2.2,     0.8,     1.2,     1.8,-,-,-,-,-
Kranji Reservoir,2024,2,13,     5.0,     1.8,     2.0,     2.2,-,-,-,-,-
Kranji Reservoir,2024,2,14,     5.4,     2.8,     2.8,     4.8,-,-,-,-,-
Kranji Reservoir,2024,2,15,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Kranji Reservoir,2024,2,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,17,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Kranji Reservoir,2024,2,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,19,     3.4,     2.2,     3.2,     3.2,-,-,-,-,-
Kranji Reservoir,2024,2,20,     5.2,     3.0,     3.2,     3.4,-,-,-,-,-
Kranji Reservoir,2024,2,21,    63.6,    48.0,    63.4,    63.6,-,-,-,-,-
Kranji Reservoir,2024,2,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,24,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Kranji Reservoir,2024,2,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,27,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Kranji Reservoir,2024,2,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,2,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
