Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kent Ridge,2024,7,1,    15.0,    12.6,    14.8,    15.0,-,-,-,-,-
Kent Ridge,2024,7,2,     1.4,     0.4,     0.6,     1.0,-,-,-,-,-
Kent Ridge,2024,7,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,5,     1.0,     0.8,     1.0,     1.0,-,-,-,-,-
Kent Ridge,2024,7,6,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Kent Ridge,2024,7,7,    11.8,     7.6,     9.0,    11.6,-,-,-,-,-
Kent Ridge,2024,7,8,     6.8,     3.6,     3.6,     3.6,-,-,-,-,-
Kent Ridge,2024,7,9,     9.4,     9.0,     9.4,     9.4,-,-,-,-,-
Kent Ridge,2024,7,10,     0.4,     0.2,     0.2,     0.4,-,-,-,-,-
Kent Ridge,2024,7,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,12,     1.0,     0.4,     0.4,     0.6,-,-,-,-,-
Kent Ridge,2024,7,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,14,     1.6,     1.6,     1.6,     1.6,-,-,-,-,-
Kent Ridge,2024,7,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,7,31,    41.6,    28.6,    38.0,    41.6,-,-,-,-,-
