Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marine Parade,2024,7,1,    12.4,    11.4,    12.4,    12.4,-,-,-,-,-
Marine Parade,2024,7,2,     1.2,     0.4,     0.6,     1.0,-,-,-,-,-
Marine Parade,2024,7,3,-,-,-,-,-,-,-,-,-
Marine Parade,2024,7,4,-,-,-,-,-,-,-,-,-
Marine Parade,2024,7,5,-,-,-,-,-,-,-,-,-
Marine Parade,2024,7,6,-,-,-,-,-,-,-,-,-
Marine Parade,2024,7,7,-,-,-,-,-,-,-,-,-
Marine Parade,2024,7,8,-,-,-,-,-,-,-,-,-
Marine Parade,2024,7,9,-,-,-,-,-,-,-,-,-
Marine Parade,2024,7,10,-,-,-,-,-,-,-,-,-
Marine Parade,2024,7,11,-,-,-,-,-,-,-,-,-
Marine Parade,2024,7,12,    28.4,-,-,-,-,-,-,-,-
Marine Parade,2024,7,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,14,     1.6,     1.6,     1.6,     1.6,-,-,-,-,-
Marine Parade,2024,7,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,7,30,     2.0,     2.0,     2.0,     2.0,-,-,-,-,-
Marine Parade,2024,7,31,    32.4,    23.8,    32.2,    32.4,-,-,-,-,-
