Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Toa Payoh,2024,10,1,     1.2,     0.6,     0.8,     1.2,-,-,-,-,-
Toa Payoh,2024,10,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,3,     1.6,     0.8,     1.4,     1.6,-,-,-,-,-
Toa Payoh,2024,10,4,    15.8,     9.6,     9.6,    14.2,-,-,-,-,-
Toa Payoh,2024,10,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,6,    52.2,    19.2,    24.4,    26.2,-,-,-,-,-
Toa Payoh,2024,10,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,10,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Toa Payoh,2024,10,11,    26.4,     9.6,    11.4,    13.8,-,-,-,-,-
Toa Payoh,2024,10,12,     7.0,     2.2,     2.8,     4.4,-,-,-,-,-
Toa Payoh,2024,10,13,     1.4,     1.2,     1.4,     1.4,-,-,-,-,-
Toa Payoh,2024,10,14,    38.2,     9.2,    16.0,    22.4,-,-,-,-,-
Toa Payoh,2024,10,15,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Toa Payoh,2024,10,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,17,     9.0,     8.4,     8.6,     8.6,-,-,-,-,-
Toa Payoh,2024,10,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,19,     9.4,     9.4,     9.4,     9.4,-,-,-,-,-
Toa Payoh,2024,10,20,    38.2,    25.6,    28.6,    35.6,-,-,-,-,-
Toa Payoh,2024,10,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,22,     5.0,     4.8,     4.8,     4.8,-,-,-,-,-
Toa Payoh,2024,10,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,24,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Toa Payoh,2024,10,25,     1.6,     1.4,     1.4,     1.6,-,-,-,-,-
Toa Payoh,2024,10,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,10,31,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
