Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kranji Reservoir,2024,7,1,     0.8,     0.6,     0.8,     0.8,-,-,-,-,-
Kranji Reservoir,2024,7,2,     0.8,     0.6,     0.6,     0.6,-,-,-,-,-
Kranji Reservoir,2024,7,3,     1.2,     1.0,     1.2,     1.2,-,-,-,-,-
Kranji Reservoir,2024,7,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,5,    21.4,    19.0,    21.4,    21.4,-,-,-,-,-
Kranji Reservoir,2024,7,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,7,     6.6,     6.6,     6.6,     6.6,-,-,-,-,-
Kranji Reservoir,2024,7,8,     7.6,     3.2,     3.2,     3.8,-,-,-,-,-
Kranji Reservoir,2024,7,9,     1.2,     0.8,     0.8,     0.8,-,-,-,-,-
Kranji Reservoir,2024,7,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,12,     9.6,     7.6,     8.0,     8.0,-,-,-,-,-
Kranji Reservoir,2024,7,13,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Kranji Reservoir,2024,7,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,16,    13.0,    13.0,    13.0,    13.0,-,-,-,-,-
Kranji Reservoir,2024,7,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,7,31,    10.8,     5.8,     9.0,    10.4,-,-,-,-,-
