Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,2024,11,1,    10.0,     9.0,    10.0,    10.0,-,-,-,-,-
Tanjong Katong,2024,11,2,     0.8,     0.4,     0.6,     0.6,-,-,-,-,-
Tanjong Katong,2024,11,3,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Tanjong Katong,2024,11,4,     7.0,     4.4,     5.6,     6.2,-,-,-,-,-
Tanjong Katong,2024,11,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,11,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,11,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,11,8,    46.4,    20.2,    23.2,    39.6,-,-,-,-,-
Tanjong Katong,2024,11,9,     6.4,     3.4,     6.4,     6.4,-,-,-,-,-
Tanjong Katong,2024,11,10,    43.2,    25.0,    32.0,    40.6,-,-,-,-,-
Tanjong Katong,2024,11,11,     0.0,     0.0,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,11,12,     3.2,     3.2,     3.2,     3.2,-,-,-,-,-
Tanjong Katong,2024,11,13,    55.2,    30.6,    49.2,    54.6,-,-,-,-,-
Tanjong Katong,2024,11,14,     0.4,     0.2,     0.2,     0.4,-,-,-,-,-
Tanjong Katong,2024,11,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,11,16,    23.8,     9.6,    14.6,    21.2,-,-,-,-,-
Tanjong Katong,2024,11,17,    35.4,    29.8,    33.8,    35.2,-,-,-,-,-
Tanjong Katong,2024,11,18,     0.8,     0.6,     0.6,     0.6,-,-,-,-,-
Tanjong Katong,2024,11,19,     5.4,     2.0,     3.4,     4.4,-,-,-,-,-
Tanjong Katong,2024,11,20,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,11,21,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Tanjong Katong,2024,11,22,    40.8,    25.2,    32.4,    35.0,-,-,-,-,-
Tanjong Katong,2024,11,23,     0.8,     0.4,     0.8,     2.0,-,-,-,-,-
Tanjong Katong,2024,11,24,    20.2,    17.6,    19.0,    19.4,-,-,-,-,-
Tanjong Katong,2024,11,25,     2.4,     1.6,     2.0,     2.4,-,-,-,-,-
Tanjong Katong,2024,11,26,    23.0,    11.0,    11.2,    14.2,-,-,-,-,-
Tanjong Katong,2024,11,27,     9.8,     2.6,     3.4,     5.4,-,-,-,-,-
Tanjong Katong,2024,11,28,     9.2,     5.0,     6.8,     6.8,-,-,-,-,-
Tanjong Katong,2024,11,29,    33.4,    20.2,    21.8,    23.6,-,-,-,-,-
Tanjong Katong,2024,11,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
