Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Whampoa,2024,6,1,     7.4,     1.8,     2.0,     2.8,-,-,-,-,-
Whampoa,2024,6,2,     5.0,     2.6,     3.4,     4.8,-,-,-,-,-
Whampoa,2024,6,3,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Whampoa,2024,6,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,6,    28.0,    19.8,    26.0,    28.0,-,-,-,-,-
Whampoa,2024,6,7,     2.2,     2.0,     2.2,     2.2,-,-,-,-,-
Whampoa,2024,6,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,9,     3.6,     3.6,     3.6,     3.6,-,-,-,-,-
Whampoa,2024,6,10,    14.2,     9.4,     9.6,    13.8,-,-,-,-,-
Whampoa,2024,6,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,12,     4.4,     3.6,     3.8,     4.2,-,-,-,-,-
Whampoa,2024,6,13,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Whampoa,2024,6,14,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Whampoa,2024,6,15,    10.2,     5.6,     7.6,     7.6,-,-,-,-,-
Whampoa,2024,6,16,    16.0,     9.4,    10.2,    14.0,-,-,-,-,-
Whampoa,2024,6,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,19,     2.8,     2.8,     2.8,     2.8,-,-,-,-,-
Whampoa,2024,6,20,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Whampoa,2024,6,21,    35.6,     9.6,    16.8,    22.0,-,-,-,-,-
Whampoa,2024,6,22,    50.4,    19.2,    30.6,    41.0,-,-,-,-,-
Whampoa,2024,6,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,6,28,     2.6,     1.8,     1.8,     2.4,-,-,-,-,-
Whampoa,2024,6,29,     5.4,     4.0,     4.0,     5.4,-,-,-,-,-
Whampoa,2024,6,30,    25.4,    13.0,    17.0,    21.8,-,-,-,-,-
