Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2024,11,1,0,0,0,0,29.3,33.5,26.8,-,-
Sentosa Island,2024,11,2,1.6,0.6,1,1.4,28,30.8,26.5,-,-
Sentosa Island,2024,11,3,8.4,6.8,7.8,7.8,28.2,31.4,26.1,-,-
Sentosa Island,2024,11,4,4.8,1.8,2.4,3.8,27.1,29.1,23.9,-,-
Sentosa Island,2024,11,5,0,0,0,0,28.4,31.2,26.1,-,-
Sentosa Island,2024,11,6,32.8,20.8,31.8,32.8,27.8,31.1,23.7,-,-
Sentosa Island,2024,11,7,0,0,0,0,28.2,30.6,26.2,-,-
Sentosa Island,2024,11,8,14,11,12.2,14,28.4,32.1,24.1,-,-
Sentosa Island,2024,11,9,0,0,0,0,28.4,32.6,26.7,-,-
Sentosa Island,2024,11,10,40.6,35.4,39.4,39.8,28.1,31.4,24.3,-,-
Sentosa Island,2024,11,11,0,0,0,0.6,28.5,32.8,25.9,-,-
Sentosa Island,2024,11,12,0,0,0,0,28.7,31.7,26.5,-,-
Sentosa Island,2024,11,13,1.5,1,1.5,1.5,27.8,31.7,25.7,-,-
Sentosa Island,2024,11,14,0,0,0,0,28.3,32.6,25.6,-,-
Sentosa Island,2024,11,15,0,0,0,0,28.8,32.1,26.5,-,-
Sentosa Island,2024,11,16,21.2,10.8,20,21.2,27.6,32.7,23.9,-,-
Sentosa Island,2024,11,17,33.2,26.8,32.8,33.2,26.9,33.1,24.3,-,-
Sentosa Island,2024,11,18,2.4,1.6,1.6,1.6,27.1,30.3,25.6,-,-
Sentosa Island,2024,11,19,5.6,1.6,3,5,27,31.6,25.2,-,-
Sentosa Island,2024,11,20,0,0,0,0,27.8,32.3,25.6,-,-
Sentosa Island,2024,11,21,0,0,0,0,27.7,31.9,25.8,-,-
Sentosa Island,2024,11,22,32.6,22.4,27.6,28.4,27.2,33.1,24.5,-,-
Sentosa Island,2024,11,23,0.6,0.4,0.6,1,27.8,31.8,24.4,-,-
Sentosa Island,2024,11,24,8.2,7.2,7.8,8,27.5,31.8,25.9,-,-
Sentosa Island,2024,11,25,1.6,1.2,1.4,1.4,28.3,31.6,25.4,-,-
Sentosa Island,2024,11,26,10.4,3.4,5.4,7.6,26.8,30.4,24.9,-,-
Sentosa Island,2024,11,27,5,1.6,2.6,4.2,26.4,29.3,25.5,-,-
Sentosa Island,2024,11,28,2.4,0.6,1,1.8,26.5,30.6,24.5,-,-
Sentosa Island,2024,11,29,39.6,18.2,21.8,23.8,25.9,27.8,24.3,-,-
Sentosa Island,2024,11,30,0,0,0,0,28.4,31.8,24.9,-,-
