Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2024,10,1,     0.8,     0.4,     0.6,     0.6,-,-,-,-,-
Queenstown,2024,10,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,4,     9.0,     6.0,     6.6,     7.2,-,-,-,-,-
Queenstown,2024,10,5,     0.0,     0.0,     0.0,     0.4,-,-,-,-,-
Queenstown,2024,10,6,    27.4,    13.6,    16.2,    18.2,-,-,-,-,-
Queenstown,2024,10,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,8,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Queenstown,2024,10,9,     0.6,     0.4,     0.4,     0.6,-,-,-,-,-
Queenstown,2024,10,10,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Queenstown,2024,10,11,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Queenstown,2024,10,12,    19.4,    12.6,    17.0,    19.0,-,-,-,-,-
Queenstown,2024,10,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,14,   117.2,    22.8,    41.0,    61.4,-,-,-,-,-
Queenstown,2024,10,15,     8.2,     7.6,     8.2,     8.2,-,-,-,-,-
Queenstown,2024,10,16,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Queenstown,2024,10,17,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Queenstown,2024,10,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,20,    14.4,     6.2,     8.4,    11.0,-,-,-,-,-
Queenstown,2024,10,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,23,     7.4,     7.2,     7.2,     7.2,-,-,-,-,-
Queenstown,2024,10,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,10,31,     3.6,     3.4,     3.4,     3.4,-,-,-,-,-
