Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2024,8,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,4,    12.4,     7.0,     7.2,     7.2,-,-,-,-,-
Buona Vista,2024,8,5,     1.0,     0.8,     0.8,     0.8,-,-,-,-,-
Buona Vista,2024,8,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,8,     1.4,     1.0,     1.2,     1.4,-,-,-,-,-
Buona Vista,2024,8,9,     7.2,     6.8,     7.0,     7.0,-,-,-,-,-
Buona Vista,2024,8,10,     8.6,     3.4,     4.6,     7.4,-,-,-,-,-
Buona Vista,2024,8,11,     3.4,     3.2,     3.2,     3.4,-,-,-,-,-
Buona Vista,2024,8,12,     1.4,     1.0,     1.0,     1.4,-,-,-,-,-
Buona Vista,2024,8,13,     7.2,     7.2,     7.2,     7.2,-,-,-,-,-
Buona Vista,2024,8,14,    17.8,    11.8,    12.2,    12.2,-,-,-,-,-
Buona Vista,2024,8,15,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Buona Vista,2024,8,16,     2.4,     2.2,     2.4,     2.4,-,-,-,-,-
Buona Vista,2024,8,17,     1.4,     0.8,     0.8,     1.4,-,-,-,-,-
Buona Vista,2024,8,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,20,    28.6,    26.6,    28.2,    28.4,-,-,-,-,-
Buona Vista,2024,8,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,24,     1.4,     0.6,     0.6,     0.8,-,-,-,-,-
Buona Vista,2024,8,25,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Buona Vista,2024,8,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,27,    14.0,     9.8,    11.4,    14.0,-,-,-,-,-
Buona Vista,2024,8,28,    11.2,    10.6,    11.0,    11.0,-,-,-,-,-
Buona Vista,2024,8,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,8,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
