Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,2024,5,1,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,5,2,     0.0,     0.0,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,5,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,5,4,    62.8,    21.4,    25.6,    34.4,-,-,-,-,-
Tanjong Katong,2024,5,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,5,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,5,7,     1.6,     1.4,     1.6,     1.6,-,-,-,-,-
Tanjong Katong,2024,5,8,    19.0,    15.6,    17.4,    18.2,-,-,-,-,-
Tanjong Katong,2024,5,9,     0.0,     0.0,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,5,10,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Tanjong Katong,2024,5,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,5,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,5,13,    12.0,    10.6,    10.6,    10.6,-,-,-,-,-
Tanjong Katong,2024,5,14,    33.0,    27.8,    33.0,    33.0,-,-,-,-,-
Tanjong Katong,2024,5,15,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,5,16,    48.6,    23.8,    25.8,    28.0,-,-,-,-,-
Tanjong Katong,2024,5,17,     6.8,     6.8,     6.8,     6.8,-,-,-,-,-
Tanjong Katong,2024,5,18,     1.8,     0.8,     1.2,     1.8,-,-,-,-,-
Tanjong Katong,2024,5,19,     8.8,     8.2,     8.2,     8.8,-,-,-,-,-
Tanjong Katong,2024,5,20,     3.2,     1.6,     2.0,     2.6,-,-,-,-,-
Tanjong Katong,2024,5,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,5,22,     1.4,     1.0,     1.0,     1.0,-,-,-,-,-
Tanjong Katong,2024,5,23,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Tanjong Katong,2024,5,24,     1.6,     0.8,     1.4,     1.6,-,-,-,-,-
Tanjong Katong,2024,5,25,     8.2,     3.4,     4.2,     5.4,-,-,-,-,-
Tanjong Katong,2024,5,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,5,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,5,28,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,5,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,5,30,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,5,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
