Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2024,3,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,2,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Punggol,2024,3,3,    21.4,    11.8,    12.2,    12.4,-,-,-,-,-
Punggol,2024,3,4,     6.4,     5.8,     6.0,     6.2,-,-,-,-,-
Punggol,2024,3,5,    33.8,    26.8,    31.6,    32.2,-,-,-,-,-
Punggol,2024,3,6,     1.0,     0.6,     0.6,     0.8,-,-,-,-,-
Punggol,2024,3,7,    66.4,    31.4,    31.4,    31.4,-,-,-,-,-
Punggol,2024,3,8,    13.0,     5.4,     9.6,    12.8,-,-,-,-,-
Punggol,2024,3,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,29,     2.8,     2.6,     2.8,     2.8,-,-,-,-,-
Punggol,2024,3,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,3,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
