Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2024,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,12,2,     7.6,     7.0,     7.6,     7.6,-,-,-,-,-
Mandai,2024,12,3,    11.0,     5.2,     7.0,     8.2,-,-,-,-,-
Mandai,2024,12,4,     0.0,     0.0,     0.2,     0.4,-,-,-,-,-
Mandai,2024,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,12,8,     3.4,     3.4,     3.4,     3.4,-,-,-,-,-
Mandai,2024,12,9,     2.0,     0.6,     0.8,     1.0,-,-,-,-,-
Mandai,2024,12,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,12,11,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,12,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,12,13,     6.8,     3.2,     4.2,     6.2,-,-,-,-,-
Mandai,2024,12,14,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,12,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,12,16,    17.8,    16.4,    17.8,    17.8,-,-,-,-,-
Mandai,2024,12,17,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,12,18,     4.0,     3.2,     3.4,     3.6,-,-,-,-,-
Mandai,2024,12,19,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Mandai,2024,12,20,     2.2,     1.8,     1.8,     2.0,-,-,-,-,-
Mandai,2024,12,21,     2.8,     2.4,     2.6,     2.8,-,-,-,-,-
Mandai,2024,12,22,     0.5,     0.5,     0.5,     0.5,-,-,-,-,-
Mandai,2024,12,23,    36.6,     7.6,    11.4,    14.8,-,-,-,-,-
Mandai,2024,12,24,    13.8,     8.4,     8.6,     8.6,-,-,-,-,-
Mandai,2024,12,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,12,26,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Mandai,2024,12,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,12,29,    59.6,    50.8,    58.2,    59.6,-,-,-,-,-
Mandai,2024,12,30,    11.4,     5.2,     5.2,     5.2,-,-,-,-,-
Mandai,2024,12,31,    11.8,     6.0,     6.0,     7.8,-,-,-,-,-
