Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2024,6,1,    31.2,    15.8,    23.0,    23.6,-,-,-,-,-
Pasir Ris (Central),2024,6,2,     3.4,     1.4,     2.2,     3.0,-,-,-,-,-
Pasir Ris (Central),2024,6,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,6,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,6,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,6,6,     6.4,     4.2,     5.4,     6.4,-,-,-,-,-
Pasir Ris (Central),2024,6,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,6,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,6,9,    17.2,    14.2,    16.4,    17.2,-,-,-,-,-
Pasir Ris (Central),2024,6,10,     4.2,     4.0,     4.0,     4.0,-,-,-,-,-
Pasir Ris (Central),2024,6,11,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Pasir Ris (Central),2024,6,12,    14.4,     7.2,    11.2,    14.0,-,-,-,-,-
Pasir Ris (Central),2024,6,13,     9.2,     8.6,     8.6,     8.6,-,-,-,-,-
Pasir Ris (Central),2024,6,14,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (Central),2024,6,15,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Pasir Ris (Central),2024,6,16,    21.4,    12.8,    14.2,    15.4,-,-,-,-,-
Pasir Ris (Central),2024,6,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,6,18,     2.2,     2.2,     2.2,     2.2,-,-,-,-,-
Pasir Ris (Central),2024,6,19,     3.4,     2.0,     3.2,     3.4,-,-,-,-,-
Pasir Ris (Central),2024,6,20,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Pasir Ris (Central),2024,6,21,    59.6,    19.4,    23.8,    45.4,-,-,-,-,-
Pasir Ris (Central),2024,6,22,-,-,-,-,-,-,-,-,-
Pasir Ris (Central),2024,6,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,6,24,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (Central),2024,6,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,6,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,6,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,6,28,     1.8,     1.4,     1.4,     1.4,-,-,-,-,-
Pasir Ris (Central),2024,6,29,     7.0,     3.2,     5.6,     7.0,-,-,-,-,-
Pasir Ris (Central),2024,6,30,    36.0,    16.8,    20.0,    30.6,-,-,-,-,-
