Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Whampoa,2024,8,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,4,    25.0,    12.6,    12.8,    18.8,-,-,-,-,-
Whampoa,2024,8,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,7,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Whampoa,2024,8,8,     1.8,     1.4,     1.8,     1.8,-,-,-,-,-
Whampoa,2024,8,9,     5.0,     1.8,     2.0,     2.0,-,-,-,-,-
Whampoa,2024,8,10,     0.6,     0.2,     0.2,     0.4,-,-,-,-,-
Whampoa,2024,8,11,     0.6,     0.2,     0.2,     0.2,-,-,-,-,-
Whampoa,2024,8,12,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Whampoa,2024,8,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,14,    15.2,     6.2,     6.4,     6.6,-,-,-,-,-
Whampoa,2024,8,15,     2.6,     2.6,     2.6,     2.6,-,-,-,-,-
Whampoa,2024,8,16,     5.8,     3.6,     3.6,     3.6,-,-,-,-,-
Whampoa,2024,8,17,     8.4,     8.2,     8.4,     8.4,-,-,-,-,-
Whampoa,2024,8,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,20,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Whampoa,2024,8,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,23,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Whampoa,2024,8,24,     1.4,     0.6,     0.8,     0.8,-,-,-,-,-
Whampoa,2024,8,25,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Whampoa,2024,8,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,27,    12.6,    11.8,    12.6,    12.6,-,-,-,-,-
Whampoa,2024,8,28,     3.4,     1.6,     2.8,     3.4,-,-,-,-,-
Whampoa,2024,8,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Whampoa,2024,8,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
