Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kranji Reservoir,2024,11,1,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Kranji Reservoir,2024,11,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,11,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,11,4,    10.0,     4.2,     5.2,     7.0,-,-,-,-,-
Kranji Reservoir,2024,11,5,     3.4,     2.4,     2.6,     3.4,-,-,-,-,-
Kranji Reservoir,2024,11,6,     3.0,     2.4,     3.0,     3.0,-,-,-,-,-
Kranji Reservoir,2024,11,7,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Kranji Reservoir,2024,11,8,     6.2,     2.8,     3.8,     6.0,-,-,-,-,-
Kranji Reservoir,2024,11,9,    13.4,    10.6,    13.0,    13.4,-,-,-,-,-
Kranji Reservoir,2024,11,10,    16.0,     4.0,     8.0,     8.8,-,-,-,-,-
Kranji Reservoir,2024,11,11,     3.6,     1.6,     1.8,     1.8,-,-,-,-,-
Kranji Reservoir,2024,11,12,     1.6,     1.4,     1.4,     1.4,-,-,-,-,-
Kranji Reservoir,2024,11,13,     8.6,     6.4,     6.4,     8.0,-,-,-,-,-
Kranji Reservoir,2024,11,14,    20.2,    17.2,    19.8,    20.2,-,-,-,-,-
Kranji Reservoir,2024,11,15,    12.4,     6.4,     7.6,     7.8,-,-,-,-,-
Kranji Reservoir,2024,11,16,    86.2,    46.4,    77.4,    85.4,-,-,-,-,-
Kranji Reservoir,2024,11,17,    19.6,    17.2,    17.4,    19.2,-,-,-,-,-
Kranji Reservoir,2024,11,18,    35.6,    24.0,    28.4,    35.0,-,-,-,-,-
Kranji Reservoir,2024,11,19,     4.4,     1.2,     1.6,     2.2,-,-,-,-,-
Kranji Reservoir,2024,11,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,11,21,    53.2,    31.2,    41.2,    52.0,-,-,-,-,-
Kranji Reservoir,2024,11,22,    39.2,     9.4,    16.2,    21.8,-,-,-,-,-
Kranji Reservoir,2024,11,23,     3.2,     0.8,     1.8,     3.0,-,-,-,-,-
Kranji Reservoir,2024,11,24,     3.8,     3.4,     3.4,     3.6,-,-,-,-,-
Kranji Reservoir,2024,11,25,     1.8,     0.8,     1.0,     1.8,-,-,-,-,-
Kranji Reservoir,2024,11,26,    26.4,     8.0,    12.0,    19.0,-,-,-,-,-
Kranji Reservoir,2024,11,27,-,-,-,-,-,-,-,-,-
Kranji Reservoir,2024,11,28,-,-,-,-,-,-,-,-,-
Kranji Reservoir,2024,11,29,    37.0,    20.2,    22.0,    25.8,-,-,-,-,-
Kranji Reservoir,2024,11,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
