Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2024,6,1,    26.4,    15.2,    20.2,    20.4,-,-,-,-,-
Pasir Ris (West),2024,6,2,     6.8,     4.8,     5.4,     6.4,-,-,-,-,-
Pasir Ris (West),2024,6,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,6,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,6,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,6,6,     7.6,     4.6,     4.6,     7.6,-,-,-,-,-
Pasir Ris (West),2024,6,7,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,6,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,6,9,    22.8,    16.0,    21.6,    22.8,-,-,-,-,-
Pasir Ris (West),2024,6,10,    29.8,    20.6,    23.0,    28.0,-,-,-,-,-
Pasir Ris (West),2024,6,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,6,12,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,6,13,     5.4,     5.4,     5.4,     5.4,-,-,-,-,-
Pasir Ris (West),2024,6,14,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,6,15,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,6,16,    12.8,     4.8,     8.4,     9.6,-,-,-,-,-
Pasir Ris (West),2024,6,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,6,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,6,19,     2.8,     2.8,     2.8,     2.8,-,-,-,-,-
Pasir Ris (West),2024,6,20,     1.2,     0.6,     0.6,     0.6,-,-,-,-,-
Pasir Ris (West),2024,6,21,    36.8,     9.6,    14.2,    26.6,-,-,-,-,-
Pasir Ris (West),2024,6,22,    30.4,    10.6,    16.0,    25.2,-,-,-,-,-
Pasir Ris (West),2024,6,23,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,6,24,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Pasir Ris (West),2024,6,25,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Pasir Ris (West),2024,6,26,     0.0,     0.0,     0.0,     0.2,-,-,-,-,-
Pasir Ris (West),2024,6,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,6,28,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,6,29,     7.2,     5.4,     6.6,     7.2,-,-,-,-,-
Pasir Ris (West),2024,6,30,    30.8,    11.2,    15.8,    24.6,-,-,-,-,-
