Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2024,8,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,4,    14.2,     4.8,     9.0,     9.4,-,-,-,-,-
Queenstown,2024,8,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,8,     1.8,     1.4,     1.6,     1.8,-,-,-,-,-
Queenstown,2024,8,9,     6.2,     6.0,     6.0,     6.0,-,-,-,-,-
Queenstown,2024,8,10,     2.0,     0.8,     0.8,     1.6,-,-,-,-,-
Queenstown,2024,8,11,     4.6,     4.4,     4.4,     4.4,-,-,-,-,-
Queenstown,2024,8,12,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Queenstown,2024,8,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,14,    13.6,    10.6,    10.6,    10.8,-,-,-,-,-
Queenstown,2024,8,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,16,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Queenstown,2024,8,17,     1.4,     1.2,     1.2,     1.4,-,-,-,-,-
Queenstown,2024,8,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,20,    20.0,    18.0,    19.0,    19.4,-,-,-,-,-
Queenstown,2024,8,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,23,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Queenstown,2024,8,24,     1.6,     0.6,     0.6,     0.8,-,-,-,-,-
Queenstown,2024,8,25,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Queenstown,2024,8,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,27,    25.8,    14.6,    25.6,    25.8,-,-,-,-,-
Queenstown,2024,8,28,    10.8,     8.8,     9.2,    10.8,-,-,-,-,-
Queenstown,2024,8,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,8,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
