Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2024,8,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,4,     9.4,     3.6,     3.6,     5.2,-,-,-,-,-
Punggol,2024,8,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,8,     1.8,     1.2,     1.6,     1.8,-,-,-,-,-
Punggol,2024,8,9,     6.0,     3.8,     3.8,     3.8,-,-,-,-,-
Punggol,2024,8,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,11,     1.0,     0.4,     0.4,     0.6,-,-,-,-,-
Punggol,2024,8,12,     8.2,     8.0,     8.0,     8.0,-,-,-,-,-
Punggol,2024,8,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,14,    20.4,     6.2,     8.4,    15.0,-,-,-,-,-
Punggol,2024,8,15,     3.6,     3.6,     3.6,     3.6,-,-,-,-,-
Punggol,2024,8,16,     5.4,     5.2,     5.4,     5.4,-,-,-,-,-
Punggol,2024,8,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,20,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2024,8,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,23,     5.2,     5.2,     5.2,     5.2,-,-,-,-,-
Punggol,2024,8,24,    14.2,     5.6,     6.6,     7.4,-,-,-,-,-
Punggol,2024,8,25,     6.6,     6.6,     6.6,     6.6,-,-,-,-,-
Punggol,2024,8,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,27,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Punggol,2024,8,28,    12.2,     9.8,    11.2,    12.2,-,-,-,-,-
Punggol,2024,8,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,8,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
