Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Macritchie Reservoir,2024,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,2,     1.8,     1.8,     1.8,     1.8,-,-,-,-,-
Macritchie Reservoir,2024,12,3,    36.0,    13.4,    18.6,    32.0,-,-,-,-,-
Macritchie Reservoir,2024,12,4,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Macritchie Reservoir,2024,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,9,     1.0,     0.4,     0.6,     0.8,-,-,-,-,-
Macritchie Reservoir,2024,12,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,11,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Macritchie Reservoir,2024,12,12,     0.0,     0.0,     0.0,     0.2,-,-,-,-,-
Macritchie Reservoir,2024,12,13,     6.8,     3.2,     4.4,     6.2,-,-,-,-,-
Macritchie Reservoir,2024,12,14,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Macritchie Reservoir,2024,12,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,16,    17.4,    17.0,    17.2,    17.2,-,-,-,-,-
Macritchie Reservoir,2024,12,17,     1.2,     1.0,     1.0,     1.0,-,-,-,-,-
Macritchie Reservoir,2024,12,18,     1.2,     0.8,     1.0,     1.0,-,-,-,-,-
Macritchie Reservoir,2024,12,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,20,     1.0,     0.8,     1.0,     1.0,-,-,-,-,-
Macritchie Reservoir,2024,12,21,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Macritchie Reservoir,2024,12,22,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Macritchie Reservoir,2024,12,23,    40.4,    11.6,    16.0,    18.6,-,-,-,-,-
Macritchie Reservoir,2024,12,24,     9.2,     7.4,     7.4,     7.4,-,-,-,-,-
Macritchie Reservoir,2024,12,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,27,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Macritchie Reservoir,2024,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,12,29,    93.8,    55.8,    78.8,    92.2,-,-,-,-,-
Macritchie Reservoir,2024,12,30,    11.4,     5.0,     6.8,     7.4,-,-,-,-,-
Macritchie Reservoir,2024,12,31,    17.4,    10.6,    13.0,    15.4,-,-,-,-,-
