Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2024,4,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,3,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Choa Chu Kang (Central),2024,4,4,     9.6,     8.8,     9.6,     9.6,-,-,-,-,-
Choa Chu Kang (Central),2024,4,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,7,     2.0,     1.2,     1.4,     1.8,-,-,-,-,-
Choa Chu Kang (Central),2024,4,8,    31.8,    20.8,    30.6,    31.8,-,-,-,-,-
Choa Chu Kang (Central),2024,4,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,10,    13.4,     9.0,     9.0,    12.4,-,-,-,-,-
Choa Chu Kang (Central),2024,4,11,     4.4,     0.8,     1.2,     2.2,-,-,-,-,-
Choa Chu Kang (Central),2024,4,12,    21.2,     3.4,     5.8,    10.6,-,-,-,-,-
Choa Chu Kang (Central),2024,4,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,14,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Choa Chu Kang (Central),2024,4,15,     4.4,     4.4,     4.4,     4.4,-,-,-,-,-
Choa Chu Kang (Central),2024,4,16,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Choa Chu Kang (Central),2024,4,17,    13.2,     5.6,     8.0,     8.2,-,-,-,-,-
Choa Chu Kang (Central),2024,4,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,20,     1.0,     0.4,     0.6,     1.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,22,    18.0,    15.6,    17.4,    17.4,-,-,-,-,-
Choa Chu Kang (Central),2024,4,23,    11.4,    10.4,    10.6,    10.6,-,-,-,-,-
Choa Chu Kang (Central),2024,4,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,26,    32.0,    26.4,    28.8,    32.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,27,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Choa Chu Kang (Central),2024,4,28,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Choa Chu Kang (Central),2024,4,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,4,30,     0.0,-,     0.0,     0.0,-,-,-,-,-
