Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2024,4,1,    11.4,    10.6,    11.4,    11.4,-,-,-,-,-
Queenstown,2024,4,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,4,3,    39.6,    26.2,    39.0,    39.6,-,-,-,-,-
Queenstown,2024,4,4,     3.2,     3.0,     3.2,     3.2,-,-,-,-,-
Queenstown,2024,4,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,4,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,4,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,4,8,     9.2,     5.2,     7.2,     7.6,-,-,-,-,-
Queenstown,2024,4,9,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Queenstown,2024,4,10,     3.4,     3.4,     3.4,     3.4,-,-,-,-,-
Queenstown,2024,4,11,     6.4,     2.2,     2.6,     3.0,-,-,-,-,-
Queenstown,2024,4,12,    33.8,     9.6,    15.0,    21.0,-,-,-,-,-
Queenstown,2024,4,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,4,14,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Queenstown,2024,4,15,     1.0,     0.4,     0.8,     0.8,-,-,-,-,-
Queenstown,2024,4,16,     4.0,     3.0,     3.2,     3.2,-,-,-,-,-
Queenstown,2024,4,17,     7.6,     5.0,     5.0,     7.4,-,-,-,-,-
Queenstown,2024,4,18,     6.6,     6.4,     6.6,     6.6,-,-,-,-,-
Queenstown,2024,4,19,    13.0,    12.0,    13.0,    13.0,-,-,-,-,-
Queenstown,2024,4,20,    19.2,    15.0,    18.0,    19.2,-,-,-,-,-
Queenstown,2024,4,21,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Queenstown,2024,4,22,    11.2,     8.4,    11.2,    11.2,-,-,-,-,-
Queenstown,2024,4,23,     4.0,     4.0,     4.0,     4.0,-,-,-,-,-
Queenstown,2024,4,24,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Queenstown,2024,4,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,4,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Queenstown,2024,4,27,     1.8,     1.6,     1.8,     1.8,-,-,-,-,-
Queenstown,2024,4,28,     2.8,     2.6,     2.8,     2.8,-,-,-,-,-
Queenstown,2024,4,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,4,30,     0.0,-,     0.0,     0.0,-,-,-,-,-
