Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Pier,2024,6,1,    12.8,     5.8,     6.2,     9.2,-,-,-,-,-
Jurong Pier,2024,6,2,     1.8,     1.0,     1.4,     1.6,-,-,-,-,-
Jurong Pier,2024,6,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,6,4,     2.2,     2.2,     2.2,     2.2,-,-,-,-,-
Jurong Pier,2024,6,5,     9.2,     9.2,     9.2,     9.2,-,-,-,-,-
Jurong Pier,2024,6,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,6,7,     4.8,     3.2,     3.8,     3.8,-,-,-,-,-
Jurong Pier,2024,6,8,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Jurong Pier,2024,6,9,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Jurong Pier,2024,6,10,     1.4,     1.2,     1.2,     1.2,-,-,-,-,-
Jurong Pier,2024,6,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,6,12,     6.0,     2.2,     3.4,     5.2,-,-,-,-,-
Jurong Pier,2024,6,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,6,14,     3.4,     3.2,     3.4,     3.4,-,-,-,-,-
Jurong Pier,2024,6,15,     1.4,     0.6,     1.2,     1.4,-,-,-,-,-
Jurong Pier,2024,6,16,     3.4,     2.6,     2.8,     3.2,-,-,-,-,-
Jurong Pier,2024,6,17,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Jurong Pier,2024,6,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,6,19,    11.4,    10.0,    11.2,    11.2,-,-,-,-,-
Jurong Pier,2024,6,20,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Jurong Pier,2024,6,21,    13.0,     2.6,     4.2,     8.0,-,-,-,-,-
Jurong Pier,2024,6,22,    37.4,    17.6,    25.6,    31.6,-,-,-,-,-
Jurong Pier,2024,6,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,6,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,6,25,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Jurong Pier,2024,6,26,     8.0,     4.0,     6.8,     8.0,-,-,-,-,-
Jurong Pier,2024,6,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,6,28,    40.2,    34.0,    39.6,    40.0,-,-,-,-,-
Jurong Pier,2024,6,29,    12.8,     6.0,     6.2,     6.4,-,-,-,-,-
Jurong Pier,2024,6,30,    21.4,     5.8,     6.8,    11.0,-,-,-,-,-
