Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Timah,2024,5,1,     8.4,     5.0,     5.0,     5.2,-,-,-,-,-
Bukit Timah,2024,5,2,     2.0,     1.6,     1.6,     5.4,-,-,-,-,-
Bukit Timah,2024,5,3,     7.6,     4.0,     4.0,     4.0,-,-,-,-,-
Bukit Timah,2024,5,4,    43.0,    17.8,    22.8,    28.2,-,-,-,-,-
Bukit Timah,2024,5,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,5,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,5,7,     4.6,     3.2,     4.6,     4.6,-,-,-,-,-
Bukit Timah,2024,5,8,    29.0,    20.8,    26.6,    28.2,-,-,-,-,-
Bukit Timah,2024,5,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,5,10,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Bukit Timah,2024,5,11,     2.2,     2.2,     2.2,     2.2,-,-,-,-,-
Bukit Timah,2024,5,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,5,13,    30.6,    23.2,    24.4,    24.4,-,-,-,-,-
Bukit Timah,2024,5,14,    25.2,    19.2,    24.6,    25.0,-,-,-,-,-
Bukit Timah,2024,5,15,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Bukit Timah,2024,5,16,    11.2,     4.8,     5.8,     7.4,-,-,-,-,-
Bukit Timah,2024,5,17,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Bukit Timah,2024,5,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,5,19,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Bukit Timah,2024,5,20,     3.4,     1.6,     2.0,     2.8,-,-,-,-,-
Bukit Timah,2024,5,21,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Bukit Timah,2024,5,22,     4.0,     2.6,     2.8,     3.4,-,-,-,-,-
Bukit Timah,2024,5,23,    14.0,    12.4,    13.2,    13.4,-,-,-,-,-
Bukit Timah,2024,5,24,     1.0,     0.4,     0.6,     0.8,-,-,-,-,-
Bukit Timah,2024,5,25,    20.0,    14.6,    15.0,    15.0,-,-,-,-,-
Bukit Timah,2024,5,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,5,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,5,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,5,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,5,30,     3.6,     2.8,     3.4,     3.4,-,-,-,-,-
Bukit Timah,2024,5,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
