Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2024,9,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,3,    17.6,    14.6,    17.0,    17.6,-,-,-,-,-
Buona Vista,2024,9,4,    57.4,    28.0,    36.0,    50.8,-,-,-,-,-
Buona Vista,2024,9,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,7,     2.6,     2.6,     2.6,     2.6,-,-,-,-,-
Buona Vista,2024,9,8,     4.0,     3.8,     4.0,     4.0,-,-,-,-,-
Buona Vista,2024,9,9,     1.0,     0.8,     0.8,     0.8,-,-,-,-,-
Buona Vista,2024,9,10,    32.8,    22.4,    26.6,    28.4,-,-,-,-,-
Buona Vista,2024,9,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,12,    16.4,    13.4,    13.8,    16.2,-,-,-,-,-
Buona Vista,2024,9,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,14,    37.4,    21.6,    27.2,    35.2,-,-,-,-,-
Buona Vista,2024,9,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,17,    12.0,    11.6,    11.8,    11.8,-,-,-,-,-
Buona Vista,2024,9,18,     0.0,     0.0,     0.0,     0.2,-,-,-,-,-
Buona Vista,2024,9,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,20,    37.4,    33.2,    37.4,    37.4,-,-,-,-,-
Buona Vista,2024,9,21,     7.8,    13.4,    38.4,    40.8,-,-,-,-,-
Buona Vista,2024,9,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,24,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Buona Vista,2024,9,25,    62.0,    59.2,    62.0,    62.0,-,-,-,-,-
Buona Vista,2024,9,26,     8.8,     4.4,     6.6,     7.4,-,-,-,-,-
Buona Vista,2024,9,27,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Buona Vista,2024,9,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,9,29,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Buona Vista,2024,9,30,     3.0,     1.0,     1.4,     2.2,-,-,-,-,-
