Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas,2024,8,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,4,    54.8,    42.2,    50.8,    52.6,-,-,-,-,-
Tuas,2024,8,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,8,     0.8,     0.6,     0.6,     0.8,-,-,-,-,-
Tuas,2024,8,9,     4.6,     2.2,     2.2,     2.2,-,-,-,-,-
Tuas,2024,8,10,-,-,-,-,-,-,-,-,-
Tuas,2024,8,11,     0.8,     0.6,     0.6,     0.6,-,-,-,-,-
Tuas,2024,8,12,     1.6,     1.4,     1.6,     1.6,-,-,-,-,-
Tuas,2024,8,13,    13.2,     7.8,     7.8,     7.8,-,-,-,-,-
Tuas,2024,8,14,    56.2,    23.4,    25.2,    35.2,-,-,-,-,-
Tuas,2024,8,15,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tuas,2024,8,16,     1.2,     0.8,     0.8,     0.8,-,-,-,-,-
Tuas,2024,8,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,19,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tuas,2024,8,20,    18.8,     8.0,     9.4,    16.2,-,-,-,-,-
Tuas,2024,8,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,23,    20.6,     9.4,    12.0,    12.0,-,-,-,-,-
Tuas,2024,8,24,     7.0,     6.8,     7.0,     7.0,-,-,-,-,-
Tuas,2024,8,25,     7.2,     7.0,     7.2,     7.2,-,-,-,-,-
Tuas,2024,8,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,27,    13.0,     9.4,     9.4,     9.6,-,-,-,-,-
Tuas,2024,8,28,     3.6,     2.2,     2.4,     2.6,-,-,-,-,-
Tuas,2024,8,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,8,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
