Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2024,4,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,2,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Pasir Ris (Central),2024,4,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,4,     1.2,     1.0,     1.2,     1.2,-,-,-,-,-
Pasir Ris (Central),2024,4,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,10,     7.4,     6.4,     6.4,     6.4,-,-,-,-,-
Pasir Ris (Central),2024,4,11,    11.4,     5.6,     6.2,     6.2,-,-,-,-,-
Pasir Ris (Central),2024,4,12,    90.4,    38.4,    56.4,    64.6,-,-,-,-,-
Pasir Ris (Central),2024,4,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,14,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Pasir Ris (Central),2024,4,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,16,     8.4,     3.0,     5.2,     6.2,-,-,-,-,-
Pasir Ris (Central),2024,4,17,     3.6,     3.6,     3.6,     3.6,-,-,-,-,-
Pasir Ris (Central),2024,4,18,    14.0,    13.2,    13.8,    14.0,-,-,-,-,-
Pasir Ris (Central),2024,4,19,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Pasir Ris (Central),2024,4,20,    47.8,    26.4,    30.8,    31.4,-,-,-,-,-
Pasir Ris (Central),2024,4,21,    11.8,    11.8,    11.8,    11.8,-,-,-,-,-
Pasir Ris (Central),2024,4,22,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (Central),2024,4,23,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (Central),2024,4,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,25,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Pasir Ris (Central),2024,4,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,28,    32.0,    30.2,    32.0,    32.0,-,-,-,-,-
Pasir Ris (Central),2024,4,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,4,30,     0.0,-,     0.0,     0.0,-,-,-,-,-
