Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kranji Reservoir,2024,9,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,9,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,9,3,     7.6,     5.6,     6.8,     7.6,-,-,-,-,-
Kranji Reservoir,2024,9,4,    17.2,    10.2,    12.8,    14.0,-,-,-,-,-
Kranji Reservoir,2024,9,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,9,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,9,7,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Kranji Reservoir,2024,9,8,    32.6,    24.4,    31.6,    32.6,-,-,-,-,-
Kranji Reservoir,2024,9,9,     1.0,     0.4,     0.6,     0.6,-,-,-,-,-
Kranji Reservoir,2024,9,10,    20.8,     9.0,    14.6,    18.4,-,-,-,-,-
Kranji Reservoir,2024,9,11,    30.2,    20.2,    28.4,    30.2,-,-,-,-,-
Kranji Reservoir,2024,9,12,     3.0,     3.0,     3.0,     3.0,-,-,-,-,-
Kranji Reservoir,2024,9,13,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Kranji Reservoir,2024,9,14,    20.8,    14.0,    17.4,    17.6,-,-,-,-,-
Kranji Reservoir,2024,9,15,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Kranji Reservoir,2024,9,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,9,17,     7.2,     7.0,     7.0,     7.0,-,-,-,-,-
Kranji Reservoir,2024,9,18,     0.0,     0.0,     0.0,     0.2,-,-,-,-,-
Kranji Reservoir,2024,9,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,9,20,     1.6,     1.6,     1.6,     1.6,-,-,-,-,-
Kranji Reservoir,2024,9,21,    16.4,    11.8,    13.4,    16.0,-,-,-,-,-
Kranji Reservoir,2024,9,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,9,23,    28.6,    24.2,    28.0,    28.6,-,-,-,-,-
Kranji Reservoir,2024,9,24,    10.2,     5.2,     7.4,    10.0,-,-,-,-,-
Kranji Reservoir,2024,9,25,    16.6,     9.4,    12.2,    15.6,-,-,-,-,-
Kranji Reservoir,2024,9,26,     2.2,     0.4,     0.8,     1.0,-,-,-,-,-
Kranji Reservoir,2024,9,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,9,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,9,29,     1.4,     1.2,     1.2,     1.2,-,-,-,-,-
Kranji Reservoir,2024,9,30,    13.8,     8.4,    12.2,    13.4,-,-,-,-,-
