Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lim Chu Kang,2024,6,1,-,-,-,-,-,-,-,-,-
Lim Chu Kang,2024,6,2,-,-,-,-,-,-,-,-,-
Lim Chu Kang,2024,6,3,-,-,-,-,-,-,-,-,-
Lim Chu Kang,2024,6,4,-,-,-,-,-,-,-,-,-
Lim Chu Kang,2024,6,5,     3.2,-,-,-,-,-,-,-,-
Lim Chu Kang,2024,6,6,    49.8,    25.6,    40.6,    48.6,-,-,-,-,-
Lim Chu Kang,2024,6,7,     0.0,     0.0,     0.2,     0.2,-,-,-,-,-
Lim Chu Kang,2024,6,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,6,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,6,10,     7.8,     7.6,     7.8,     7.8,-,-,-,-,-
Lim Chu Kang,2024,6,11,    90.8,    52.0,    87.4,    90.6,-,-,-,-,-
Lim Chu Kang,2024,6,12,     0.0,     0.0,     0.0,     0.2,-,-,-,-,-
Lim Chu Kang,2024,6,13,    11.0,     9.0,    10.8,    11.0,-,-,-,-,-
Lim Chu Kang,2024,6,14,    21.6,    11.6,    12.4,    19.8,-,-,-,-,-
Lim Chu Kang,2024,6,15,-,-,-,-,-,-,-,-,-
Lim Chu Kang,2024,6,16,-,-,-,-,-,-,-,-,-
Lim Chu Kang,2024,6,17,-,-,-,-,-,-,-,-,-
Lim Chu Kang,2024,6,18,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Lim Chu Kang,2024,6,19,     2.0,     1.0,     1.4,     2.0,-,-,-,-,-
Lim Chu Kang,2024,6,20,     4.6,     4.2,     4.6,     4.6,-,-,-,-,-
Lim Chu Kang,2024,6,21,    28.2,     9.6,    17.6,    21.4,-,-,-,-,-
Lim Chu Kang,2024,6,22,    42.0,    27.4,    30.0,    35.8,-,-,-,-,-
Lim Chu Kang,2024,6,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,6,24,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lim Chu Kang,2024,6,25,    13.0,     7.2,     9.6,    13.0,-,-,-,-,-
Lim Chu Kang,2024,6,26,    48.4,    38.6,    43.0,    47.8,-,-,-,-,-
Lim Chu Kang,2024,6,27,     3.4,     2.0,     2.8,     3.2,-,-,-,-,-
Lim Chu Kang,2024,6,28,     2.0,     1.6,     1.8,     2.0,-,-,-,-,-
Lim Chu Kang,2024,6,29,     1.2,     0.8,     0.8,     1.0,-,-,-,-,-
Lim Chu Kang,2024,6,30,    35.8,    12.2,    14.8,    18.4,-,-,-,-,-
