Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2024,11,1,     4.0,     2.8,     3.6,     4.0,-,-,-,-,-
Punggol,2024,11,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,11,3,    24.2,    13.0,    21.8,    24.0,-,-,-,-,-
Punggol,2024,11,4,     1.8,     1.8,     1.8,     1.8,-,-,-,-,-
Punggol,2024,11,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,11,6,    10.4,     5.2,     6.0,     6.0,-,-,-,-,-
Punggol,2024,11,7,     2.4,     1.6,     2.4,     2.4,-,-,-,-,-
Punggol,2024,11,8,     1.6,     1.0,     1.6,     1.6,-,-,-,-,-
Punggol,2024,11,9,     2.2,     2.0,     2.2,     2.2,-,-,-,-,-
Punggol,2024,11,10,    29.2,    13.2,    14.4,    14.6,-,-,-,-,-
Punggol,2024,11,11,    16.0,    11.4,    15.0,    15.8,-,-,-,-,-
Punggol,2024,11,12,     7.6,     4.2,     4.8,     7.6,-,-,-,-,-
Punggol,2024,11,13,     4.0,     3.2,     4.0,     4.0,-,-,-,-,-
Punggol,2024,11,14,     2.0,     1.6,     1.8,     2.0,-,-,-,-,-
Punggol,2024,11,15,     7.4,     7.2,     7.4,     7.4,-,-,-,-,-
Punggol,2024,11,16,    68.4,    30.4,    41.6,    61.4,-,-,-,-,-
Punggol,2024,11,17,    25.2,    18.4,    23.2,    25.0,-,-,-,-,-
Punggol,2024,11,18,     1.2,     1.0,     1.0,     1.0,-,-,-,-,-
Punggol,2024,11,19,     8.4,     3.2,     4.2,     4.6,-,-,-,-,-
Punggol,2024,11,20,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Punggol,2024,11,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,11,22,    45.0,    13.8,    22.8,    27.6,-,-,-,-,-
Punggol,2024,11,23,    23.4,    11.8,    18.0,    22.4,-,-,-,-,-
Punggol,2024,11,24,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2024,11,25,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Punggol,2024,11,26,    21.8,     8.0,    11.8,    16.0,-,-,-,-,-
Punggol,2024,11,27,    11.2,     4.2,     5.6,     8.4,-,-,-,-,-
Punggol,2024,11,28,    14.6,    11.4,    11.8,    12.4,-,-,-,-,-
Punggol,2024,11,29,    28.2,    14.2,    18.4,    21.0,-,-,-,-,-
Punggol,2024,11,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
