Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2024,5,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,4,    66.2,    30.8,    41.6,    48.6,-,-,-,-,-
Buona Vista,2024,5,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,7,    13.2,    12.4,    13.2,    13.2,-,-,-,-,-
Buona Vista,2024,5,8,    37.0,    23.6,    33.0,    35.4,-,-,-,-,-
Buona Vista,2024,5,9,     0.0,     0.2,     0.2,     0.4,-,-,-,-,-
Buona Vista,2024,5,10,    22.6,    21.6,    22.6,    22.6,-,-,-,-,-
Buona Vista,2024,5,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,13,    37.4,    25.2,    35.0,    37.4,-,-,-,-,-
Buona Vista,2024,5,14,    10.8,     9.8,    10.6,    10.8,-,-,-,-,-
Buona Vista,2024,5,15,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Buona Vista,2024,5,16,    13.4,     3.6,     5.8,     8.4,-,-,-,-,-
Buona Vista,2024,5,17,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Buona Vista,2024,5,18,     3.0,     2.8,     2.8,     3.0,-,-,-,-,-
Buona Vista,2024,5,19,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Buona Vista,2024,5,20,     1.0,     0.4,     0.4,     0.6,-,-,-,-,-
Buona Vista,2024,5,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,22,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Buona Vista,2024,5,23,     6.0,     5.4,     5.6,     5.8,-,-,-,-,-
Buona Vista,2024,5,24,     1.0,     0.4,     0.8,     1.0,-,-,-,-,-
Buona Vista,2024,5,25,    16.0,    10.6,    11.0,    12.2,-,-,-,-,-
Buona Vista,2024,5,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Buona Vista,2024,5,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,5,30,     3.0,     2.8,     3.0,     3.0,-,-,-,-,-
Buona Vista,2024,5,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
