Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,2024,2,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,6,    18.6,    18.0,    18.0,    18.2,-,-,-,-,-
Tanjong Katong,2024,2,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,8,     1.8,     0.8,     1.2,     1.2,-,-,-,-,-
Tanjong Katong,2024,2,9,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Tanjong Katong,2024,2,10,    11.0,     8.0,     9.6,    10.4,-,-,-,-,-
Tanjong Katong,2024,2,11,    10.4,     6.8,     9.4,    10.2,-,-,-,-,-
Tanjong Katong,2024,2,12,    11.2,     3.6,     3.8,     9.6,-,-,-,-,-
Tanjong Katong,2024,2,13,    15.4,    14.6,    15.0,    15.2,-,-,-,-,-
Tanjong Katong,2024,2,14,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,2,15,     5.4,     4.6,     4.6,     4.8,-,-,-,-,-
Tanjong Katong,2024,2,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,21,     4.8,     4.6,     4.8,     4.8,-,-,-,-,-
Tanjong Katong,2024,2,22,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,2,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,27,     1.6,     1.2,     1.4,     1.6,-,-,-,-,-
Tanjong Katong,2024,2,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,2,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
