Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2024,9,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,3,    17.6,     9.0,    14.8,    17.6,-,-,-,-,-
Somerset (Road),2024,9,4,    28.0,     8.2,    15.4,    23.6,-,-,-,-,-
Somerset (Road),2024,9,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,7,     7.2,     7.0,     7.0,     7.2,-,-,-,-,-
Somerset (Road),2024,9,8,     1.2,     1.0,     1.2,     1.2,-,-,-,-,-
Somerset (Road),2024,9,9,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Somerset (Road),2024,9,10,    26.6,    17.6,    23.2,    24.0,-,-,-,-,-
Somerset (Road),2024,9,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,12,     7.0,     3.6,     4.0,     7.0,-,-,-,-,-
Somerset (Road),2024,9,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,14,    31.2,    11.6,    21.6,    28.8,-,-,-,-,-
Somerset (Road),2024,9,15,     8.0,     5.0,     5.0,     7.6,-,-,-,-,-
Somerset (Road),2024,9,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,17,    10.4,    10.2,    10.4,    10.4,-,-,-,-,-
Somerset (Road),2024,9,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,20,    15.2,    13.2,    15.2,    15.2,-,-,-,-,-
Somerset (Road),2024,9,21,     9.0,    11.6,    18.4,    21.0,-,-,-,-,-
Somerset (Road),2024,9,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,25,     2.2,     1.6,     1.6,     1.6,-,-,-,-,-
Somerset (Road),2024,9,26,     3.4,     1.2,     1.8,     2.6,-,-,-,-,-
Somerset (Road),2024,9,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,9,29,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Somerset (Road),2024,9,30,    11.6,     5.0,     8.4,    11.0,-,-,-,-,-
