Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2024,11,1,     6.8,     5.8,     6.6,     6.8,-,-,-,-,-
Queenstown,2024,11,2,     1.0,     0.4,     0.8,     1.0,-,-,-,-,-
Queenstown,2024,11,3,     5.6,     4.4,     5.6,     5.6,-,-,-,-,-
Queenstown,2024,11,4,    11.0,     5.4,     7.4,    10.4,-,-,-,-,-
Queenstown,2024,11,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,11,6,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Queenstown,2024,11,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,11,8,     6.0,     4.2,     5.2,     5.6,-,-,-,-,-
Queenstown,2024,11,9,     1.0,     0.8,     1.0,     1.0,-,-,-,-,-
Queenstown,2024,11,10,    34.8,    30.4,    31.8,    32.2,-,-,-,-,-
Queenstown,2024,11,11,     0.0,     0.0,     0.0,     0.4,-,-,-,-,-
Queenstown,2024,11,12,     1.2,     1.0,     1.0,     1.0,-,-,-,-,-
Queenstown,2024,11,13,     2.8,     2.0,     2.6,     2.8,-,-,-,-,-
Queenstown,2024,11,14,     8.4,     7.6,     8.0,     8.2,-,-,-,-,-
Queenstown,2024,11,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,11,16,    44.8,    17.8,    31.4,    41.2,-,-,-,-,-
Queenstown,2024,11,17,    53.4,    40.8,    49.8,    53.2,-,-,-,-,-
Queenstown,2024,11,18,     8.8,     8.6,     8.6,     8.6,-,-,-,-,-
Queenstown,2024,11,19,     7.4,     3.6,     3.6,     3.6,-,-,-,-,-
Queenstown,2024,11,20,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Queenstown,2024,11,21,     6.2,     5.8,     5.8,     5.8,-,-,-,-,-
Queenstown,2024,11,22,    27.2,    20.0,    22.4,    23.8,-,-,-,-,-
Queenstown,2024,11,23,     0.8,     0.4,     0.6,     1.2,-,-,-,-,-
Queenstown,2024,11,24,    10.0,     9.8,    10.0,    10.0,-,-,-,-,-
Queenstown,2024,11,25,    11.8,    10.2,    11.6,    11.6,-,-,-,-,-
Queenstown,2024,11,26,    12.2,     4.2,     4.8,     6.8,-,-,-,-,-
Queenstown,2024,11,27,     6.2,     1.8,     2.6,     3.6,-,-,-,-,-
Queenstown,2024,11,28,     6.8,     2.2,     2.8,     3.8,-,-,-,-,-
Queenstown,2024,11,29,    36.4,    21.2,    24.6,    26.8,-,-,-,-,-
Queenstown,2024,11,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
