Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lower Peirce Reservoir,2024,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,2,     6.0,     5.8,     6.0,     6.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,3,    30.4,    11.2,    19.0,    26.8,-,-,-,-,-
Lower Peirce Reservoir,2024,12,4,     0.0,     0.0,     0.2,     0.6,-,-,-,-,-
Lower Peirce Reservoir,2024,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,8,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,12,9,     1.4,     0.4,     0.6,     1.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,11,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,12,12,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,12,13,     4.8,     2.0,     3.6,     4.8,-,-,-,-,-
Lower Peirce Reservoir,2024,12,14,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,12,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,16,    11.2,    10.4,    10.8,    11.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,17,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,12,18,     3.4,     2.4,     2.8,     3.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,19,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,12,20,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Lower Peirce Reservoir,2024,12,21,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,12,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,23,    22.4,     3.8,     5.0,     9.8,-,-,-,-,-
Lower Peirce Reservoir,2024,12,24,    11.2,     5.8,     6.2,     6.2,-,-,-,-,-
Lower Peirce Reservoir,2024,12,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,27,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,12,29,    61.6,    52.4,    58.2,    59.8,-,-,-,-,-
Lower Peirce Reservoir,2024,12,30,     8.8,     4.2,     6.4,     7.2,-,-,-,-,-
Lower Peirce Reservoir,2024,12,31,    33.4,    25.0,    29.2,    30.4,-,-,-,-,-
