Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2024,7,1,    17.2,    11.6,    17.0,    17.2,-,-,-,-,-
Queenstown,2024,7,2,     1.0,     0.4,     0.6,     1.0,-,-,-,-,-
Queenstown,2024,7,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,5,     5.0,     5.0,     5.0,     5.0,-,-,-,-,-
Queenstown,2024,7,6,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Queenstown,2024,7,7,     4.8,     2.6,     3.4,     4.8,-,-,-,-,-
Queenstown,2024,7,8,     5.6,     1.4,     2.6,     3.4,-,-,-,-,-
Queenstown,2024,7,9,     3.6,     3.6,     3.6,     3.6,-,-,-,-,-
Queenstown,2024,7,10,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Queenstown,2024,7,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,12,     2.2,     1.4,     1.4,     1.6,-,-,-,-,-
Queenstown,2024,7,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,14,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Queenstown,2024,7,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Queenstown,2024,7,31,    29.8,    22.0,    29.2,    29.6,-,-,-,-,-
