Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sembawang,2024,5,1,     6.6,     4.0,     4.4,     4.4,    29.3,    34.4,    26.3,-,-
Sembawang,2024,5,2,     0.2,     0.2,     0.2,     2.2,    28.0,    33.2,    25.3,-,-
Sembawang,2024,5,3,    17.9,     9.8,    11.7,    17.7,    27.9,    33.1,    25.3,-,-
Sembawang,2024,5,4,    29.1,     8.8,    13.7,    20.7,    25.7,    27.1,    24.1,-,-
Sembawang,2024,5,5,     0.0,     0.0,     0.0,     0.0,    28.9,    33.7,    24.8,-,-
Sembawang,2024,5,6,     0.0,     0.0,     0.0,     0.0,    29.4,    34.6,    25.8,-,-
Sembawang,2024,5,7,     7.4,     6.6,     7.4,     7.4,    28.0,    31.7,    25.8,-,-
Sembawang,2024,5,8,     7.8,     6.0,     7.6,     7.8,    28.1,    31.6,    25.4,-,-
Sembawang,2024,5,9,     0.0,     0.0,     0.0,     0.0,    29.8,    34.4,    25.6,-,-
Sembawang,2024,5,10,     2.0,     2.0,     2.0,     2.0,    29.1,    33.1,    25.9,-,-
Sembawang,2024,5,11,     0.0,     0.0,     0.0,     0.0,    29.3,    34.5,    25.6,-,-
Sembawang,2024,5,12,    43.2,    28.5,    39.2,    43.2,    27.9,    33.2,    24.9,-,-
Sembawang,2024,5,13,    13.5,    13.5,    13.5,    13.5,    28.0,    32.7,    25.1,-,-
Sembawang,2024,5,14,    29.5,    27.1,    28.7,    29.5,    27.8,    34.5,    24.7,-,-
Sembawang,2024,5,15,     4.4,     3.2,     3.8,     4.4,    27.6,    32.4,    25.0,-,-
Sembawang,2024,5,16,     5.2,     1.6,     2.0,     2.6,    26.7,    31.6,    25.4,-,-
Sembawang,2024,5,17,     0.6,     0.6,     0.6,     0.6,    28.4,    32.9,    24.4,-,-
Sembawang,2024,5,18,     0.0,     0.0,     0.0,     0.0,    28.6,    34.1,    25.4,-,-
Sembawang,2024,5,19,     3.0,     2.6,     2.6,     2.6,    28.3,    32.4,    25.3,-,-
Sembawang,2024,5,20,    14.7,     8.0,    10.9,    12.1,    27.6,    31.1,    25.1,-,-
Sembawang,2024,5,21,     0.2,     0.2,     0.2,     0.2,    28.4,    31.8,    25.4,-,-
Sembawang,2024,5,22,    27.5,    18.1,    25.7,    27.3,    27.5,    31.3,    25.4,-,-
Sembawang,2024,5,23,     1.4,     0.4,     0.4,     0.8,    28.1,    32.6,    25.5,-,-
Sembawang,2024,5,24,     2.0,     1.0,     1.2,     1.8,    27.6,    32.3,    24.9,-,-
Sembawang,2024,5,25,    18.1,    15.1,    15.3,    15.3,    27.1,    32.6,    24.5,-,-
Sembawang,2024,5,26,     0.0,     0.0,     0.0,     0.0,    29.0,    33.3,    25.6,-,-
Sembawang,2024,5,27,     0.0,     0.0,     0.0,     0.0,    30.0,    34.6,    26.7,-,-
Sembawang,2024,5,28,     0.0,     0.0,     0.0,     0.0,    29.2,    33.7,    26.6,-,-
Sembawang,2024,5,29,     0.0,     0.0,     0.0,     0.0,    30.0,    34.6,    26.1,-,-
Sembawang,2024,5,30,     0.0,     0.0,     0.0,     0.0,    28.9,    32.8,    26.1,-,-
Sembawang,2024,5,31,     1.0,     1.0,     1.0,     1.0,    28.8,    32.6,    25.6,-,-
