Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sembawang,2024,6,1,     6.8,     2.2,     3.4,     4.6,    26.4,    28.2,    25.0,-,-
Sembawang,2024,6,2,    45.8,    20.7,    31.4,    35.6,    26.6,    31.7,    24.8,-,-
Sembawang,2024,6,3,     2.8,     2.6,     2.6,     2.8,    27.5,    33.3,    24.7,-,-
Sembawang,2024,6,4,     0.0,     0.0,     0.0,     0.0,    28.1,    32.9,    24.9,-,-
Sembawang,2024,6,5,     0.0,     0.0,     0.0,     0.0,    29.2,    33.6,    25.0,-,-
Sembawang,2024,6,6,     3.6,     2.4,     3.0,     3.0,    28.1,    34.1,    25.5,-,-
Sembawang,2024,6,7,    17.9,    14.3,    16.9,    17.9,    27.7,    32.6,    25.2,-,-
Sembawang,2024,6,8,     0.0,     0.0,     0.0,     0.0,    27.8,    31.3,    25.4,-,-
Sembawang,2024,6,9,     0.6,     0.6,     0.6,     0.6,    28.0,    31.7,    24.7,-,-
Sembawang,2024,6,10,     1.0,     0.8,     1.0,     1.0,    27.7,    31.9,    24.9,-,-
Sembawang,2024,6,11,     4.0,     3.4,     3.6,     4.0,    27.9,    34.2,    24.1,-,-
Sembawang,2024,6,12,     5.4,     3.2,     5.2,     5.4,    27.6,    32.0,    24.5,-,-
Sembawang,2024,6,13,     0.4,     0.4,     0.4,     0.4,    28.5,    33.7,    24.2,-,-
Sembawang,2024,6,14,    30.0,    24.1,    29.1,    30.0,    27.2,    33.4,    24.6,-,-
Sembawang,2024,6,15,     0.0,     0.0,     0.0,     0.0,    27.9,    31.9,    24.7,-,-
Sembawang,2024,6,16,    41.0,    32.2,    38.2,    40.4,    27.6,    32.4,    22.6,-,-
Sembawang,2024,6,17,     1.0,     0.8,     0.8,     0.8,    27.5,    32.7,    24.5,-,-
Sembawang,2024,6,18,     0.2,     0.2,     0.2,     0.2,    27.8,    32.2,    24.5,-,-
Sembawang,2024,6,19,     0.0,     0.0,     0.0,     0.0,    28.2,    30.8,    25.3,-,-
Sembawang,2024,6,20,     1.0,     1.0,     1.0,     1.0,    28.2,    32.5,    24.5,-,-
Sembawang,2024,6,21,    25.3,     9.6,    14.9,    17.3,    26.8,    30.3,    22.9,-,-
Sembawang,2024,6,22,    27.1,    10.9,    16.3,    21.3,    25.6,    27.9,    23.1,-,-
Sembawang,2024,6,23,     0.0,     0.0,     0.0,     0.0,    27.6,    31.8,    24.1,-,-
Sembawang,2024,6,24,     0.0,     0.0,     0.0,     0.0,    28.1,    33.0,    24.3,-,-
Sembawang,2024,6,25,    15.7,     9.6,    11.7,    15.7,    28.7,    33.8,    25.5,-,-
Sembawang,2024,6,26,     2.6,     2.2,     2.4,     2.4,    27.9,    33.0,    24.6,-,-
Sembawang,2024,6,27,     0.0,     0.0,     0.0,     0.0,    28.1,    31.9,    24.9,-,-
Sembawang,2024,6,28,     0.2,     0.2,     0.2,     0.2,    28.2,    33.5,    25.4,-,-
Sembawang,2024,6,29,     2.2,     1.8,     2.0,     2.2,    27.7,    32.2,    25.1,-,-
Sembawang,2024,6,30,    28.1,     8.8,    14.1,    19.1,    25.5,    27.5,    23.4,-,-
