Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2024,4,1,     0.0,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,4,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,4,3,     7.4,     5.6,     7.2,     7.4,-,-,-,-,-
Mandai,2024,4,4,     9.4,     5.0,     8.6,     9.4,-,-,-,-,-
Mandai,2024,4,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,4,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,4,7,    23.8,    13.8,    14.4,    18.6,-,-,-,-,-
Mandai,2024,4,8,    24.0,    16.4,    20.2,    23.8,-,-,-,-,-
Mandai,2024,4,9,     0.0,     0.0,     0.2,     0.2,-,-,-,-,-
Mandai,2024,4,10,     3.6,     3.2,     3.4,     3.4,-,-,-,-,-
Mandai,2024,4,11,     7.4,     3.0,     3.2,     3.4,-,-,-,-,-
Mandai,2024,4,12,    22.0,     3.4,     5.8,    11.0,-,-,-,-,-
Mandai,2024,4,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,4,14,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,4,15,     1.6,     1.4,     1.6,     1.6,-,-,-,-,-
Mandai,2024,4,16,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,4,17,     4.4,     3.8,     4.0,     4.0,-,-,-,-,-
Mandai,2024,4,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,4,19,    20.2,    15.4,    16.4,    16.6,-,-,-,-,-
Mandai,2024,4,20,    12.8,    10.2,    12.4,    12.6,-,-,-,-,-
Mandai,2024,4,21,     4.4,     2.6,     3.6,     4.0,-,-,-,-,-
Mandai,2024,4,22,     5.4,     5.0,     5.4,     5.4,-,-,-,-,-
Mandai,2024,4,23,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Mandai,2024,4,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,4,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,4,26,     9.2,     7.0,     9.2,     9.2,-,-,-,-,-
Mandai,2024,4,27,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,4,28,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Mandai,2024,4,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,4,30,     0.0,-,     0.0,     0.0,-,-,-,-,-
