Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2024,10,1,     2.0,     1.2,     1.4,     1.4,    27.4,    31.4,    25.1,     4.1,    31.3
Choa Chu Kang (South),2024,10,2,     0.0,     0.0,     0.0,     0.0,    29.0,    33.1,    26.0,     4.1,    20.2
Choa Chu Kang (South),2024,10,3,     0.2,     0.2,     0.2,     0.2,    28.6,    33.4,    26.5,     4.0,    24.4
Choa Chu Kang (South),2024,10,4,    22.8,    17.2,    20.0,    21.2,    27.4,    32.1,    24.4,     4.2,    34.3
Choa Chu Kang (South),2024,10,5,     0.0,     0.0,     0.0,     0.0,    27.8,    32.5,    25.0,     3.6,    21.7
Choa Chu Kang (South),2024,10,6,    45.8,    17.8,    31.0,    34.6,    27.1,    30.6,    23.5,     4.5,    28.9
Choa Chu Kang (South),2024,10,7,     0.0,     0.0,     0.0,     0.0,    28.5,    33.4,    25.3,     5.4,    27.4
Choa Chu Kang (South),2024,10,8,     0.0,     0.0,     0.0,     0.0,    28.5,    32.1,    25.8,     5.1,    32.0
Choa Chu Kang (South),2024,10,9,     0.8,     0.6,     0.8,     0.8,    28.0,    32.4,    25.7,     4.8,    38.5
Choa Chu Kang (South),2024,10,10,     6.4,     4.6,     5.0,     5.0,    27.7,    32.6,    25.5,     3.9,    23.0
Choa Chu Kang (South),2024,10,11,     1.0,     0.6,     0.6,     0.6,    27.6,    32.0,    25.4,     3.6,    16.5
Choa Chu Kang (South),2024,10,12,     5.8,     2.4,     3.8,     4.4,    26.8,    31.4,    25.6,     3.8,    22.4
Choa Chu Kang (South),2024,10,13,     0.0,     0.0,     0.0,     0.0,    28.3,    32.8,    24.7,     5.0,    23.7
Choa Chu Kang (South),2024,10,14,    62.0,    22.8,    30.8,    36.0,    25.3,    27.7,    22.9,     3.5,    31.7
Choa Chu Kang (South),2024,10,15,    27.0,    11.8,    17.4,    25.6,    27.0,    32.9,    24.3,     5.0,    40.7
Choa Chu Kang (South),2024,10,16,    31.6,    30.0,    31.6,    31.6,    27.6,    30.9,    22.7,     3.1,    33.9
Choa Chu Kang (South),2024,10,17,     1.2,     0.6,     0.8,     1.0,    26.4,    29.6,    24.8,     3.3,    45.7
Choa Chu Kang (South),2024,10,18,     0.0,     0.0,     0.0,     0.0,    27.4,    32.6,    24.5,     3.7,    19.4
Choa Chu Kang (South),2024,10,19,     0.0,     0.0,     0.0,     0.0,    28.2,    33.4,    25.6,     3.9,    21.7
Choa Chu Kang (South),2024,10,20,     5.8,     2.6,     3.4,     4.4,    27.3,    32.3,    22.8,     4.3,    44.6
Choa Chu Kang (South),2024,10,21,     0.0,     0.0,     0.0,     0.0,    29.8,    35.2,    26.1,     4.7,    26.3
Choa Chu Kang (South),2024,10,22,     0.0,     0.0,     0.0,     0.0,    30.2,    35.0,    27.2,     4.4,    22.6
Choa Chu Kang (South),2024,10,23,     0.0,     0.0,     0.0,     0.0,    29.8,    34.6,    26.8,     4.6,    29.8
Choa Chu Kang (South),2024,10,24,     0.0,     0.0,     0.0,     0.0,    29.4,    34.3,    26.6,     4.1,    22.6
Choa Chu Kang (South),2024,10,25,     0.2,     0.2,     0.2,     0.2,    29.1,    33.6,    26.4,     5.2,    29.1
Choa Chu Kang (South),2024,10,26,     0.0,     0.0,     0.0,     0.0,    29.7,    33.3,    26.2,     5.7,    27.0
Choa Chu Kang (South),2024,10,27,     0.0,     0.0,     0.0,     0.0,    30.1,    34.2,    25.9,     5.3,    30.2
Choa Chu Kang (South),2024,10,28,     2.8,     1.6,     1.6,     2.8,    29.6,    33.6,    25.8,     5.0,    32.0
Choa Chu Kang (South),2024,10,29,     0.0,     0.0,     0.0,     0.0,    29.6,    33.5,    26.8,     4.9,    27.0
Choa Chu Kang (South),2024,10,30,     0.0,     0.0,     0.0,     0.0,    29.6,    33.9,    26.5,     4.9,    23.3
Choa Chu Kang (South),2024,10,31,     0.0,     0.0,     0.0,     0.0,    29.1,    32.6,    26.7,     4.3,    24.1
