Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2024,6,1,    12.6,     3.6,     5.4,     6.0,-,-,-,-,-
Punggol,2024,6,2,     2.8,     1.0,     1.4,     2.6,-,-,-,-,-
Punggol,2024,6,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,6,    19.6,    12.6,    19.2,    19.4,-,-,-,-,-
Punggol,2024,6,7,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Punggol,2024,6,8,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2024,6,9,    18.8,    18.4,    18.8,    18.8,-,-,-,-,-
Punggol,2024,6,10,    23.6,    11.6,    11.8,    11.8,-,-,-,-,-
Punggol,2024,6,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,14,    18.4,    18.2,    18.4,    18.4,-,-,-,-,-
Punggol,2024,6,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,16,     5.4,     1.8,     3.4,     4.0,-,-,-,-,-
Punggol,2024,6,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,18,     3.2,     2.4,     2.4,     2.4,-,-,-,-,-
Punggol,2024,6,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,20,     1.4,     0.8,     1.2,     1.2,-,-,-,-,-
Punggol,2024,6,21,    43.0,    18.2,    24.2,    32.0,-,-,-,-,-
Punggol,2024,6,22,    34.6,     9.8,    15.8,    28.0,-,-,-,-,-
Punggol,2024,6,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,24,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2024,6,25,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Punggol,2024,6,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2024,6,29,     6.6,     5.2,     6.0,     6.4,-,-,-,-,-
Punggol,2024,6,30,    27.8,     8.4,    12.8,    21.2,-,-,-,-,-
