Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2024,10,1,     3.0,     0.8,     1.4,     2.2,-,-,-,-,-
Pasir Ris (Central),2024,10,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,3,     4.6,     3.2,     4.0,     4.6,-,-,-,-,-
Pasir Ris (Central),2024,10,4,     0.8,     0.4,     0.4,     0.6,-,-,-,-,-
Pasir Ris (Central),2024,10,5,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Pasir Ris (Central),2024,10,6,    20.6,    11.8,    11.8,    12.2,-,-,-,-,-
Pasir Ris (Central),2024,10,7,     1.6,     1.4,     1.6,     1.6,-,-,-,-,-
Pasir Ris (Central),2024,10,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,9,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Pasir Ris (Central),2024,10,10,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (Central),2024,10,11,     6.0,     5.8,     5.8,     6.0,-,-,-,-,-
Pasir Ris (Central),2024,10,12,    27.2,    15.6,    23.2,    26.6,-,-,-,-,-
Pasir Ris (Central),2024,10,13,     1.4,     1.2,     1.4,     1.4,-,-,-,-,-
Pasir Ris (Central),2024,10,14,    29.0,    12.8,    17.0,    19.6,-,-,-,-,-
Pasir Ris (Central),2024,10,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,16,     2.4,     1.6,     2.0,     2.0,-,-,-,-,-
Pasir Ris (Central),2024,10,17,    12.4,    11.6,    12.2,    12.4,-,-,-,-,-
Pasir Ris (Central),2024,10,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,19,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (Central),2024,10,20,    23.2,    11.6,    15.8,    21.2,-,-,-,-,-
Pasir Ris (Central),2024,10,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,28,     3.6,     3.6,     3.6,     3.6,-,-,-,-,-
Pasir Ris (Central),2024,10,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,10,31,     2.8,     2.6,     2.6,     2.6,-,-,-,-,-
