Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ulu Pandan,2024,9,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Ulu Pandan,2024,9,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Ulu Pandan,2024,9,3,     3.6,     3.6,     3.6,     3.6,-,-,-,-,-
Ulu Pandan,2024,9,4,    13.6,     5.6,     6.4,     9.6,-,-,-,-,-
Ulu Pandan,2024,9,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Ulu Pandan,2024,9,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Ulu Pandan,2024,9,7,     3.8,     3.8,     3.8,     3.8,-,-,-,-,-
Ulu Pandan,2024,9,8,     1.8,     1.8,     1.8,     1.8,-,-,-,-,-
Ulu Pandan,2024,9,9,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Ulu Pandan,2024,9,10,    38.8,    22.2,    34.2,    35.6,-,-,-,-,-
Ulu Pandan,2024,9,11,    12.0,     8.2,    12.0,    12.0,-,-,-,-,-
Ulu Pandan,2024,9,12,     4.0,     3.2,     3.2,     3.2,-,-,-,-,-
Ulu Pandan,2024,9,13,     0.4,     3.4,     3.4,     3.6,-,-,-,-,-
Ulu Pandan,2024,9,14,    51.6,    33.0,    45.4,    48.4,-,-,-,-,-
Ulu Pandan,2024,9,15,     9.6,     9.4,     9.6,     9.6,-,-,-,-,-
Ulu Pandan,2024,9,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Ulu Pandan,2024,9,17,     4.6,     4.6,     4.6,     4.6,-,-,-,-,-
Ulu Pandan,2024,9,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Ulu Pandan,2024,9,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Ulu Pandan,2024,9,20,    25.0,    18.2,    25.0,    25.0,-,-,-,-,-
Ulu Pandan,2024,9,21,     8.2,     7.4,    25.6,    29.2,-,-,-,-,-
Ulu Pandan,2024,9,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Ulu Pandan,2024,9,23,     1.6,     0.8,     0.8,     1.4,-,-,-,-,-
Ulu Pandan,2024,9,24,    48.2,    44.4,    48.2,    48.2,-,-,-,-,-
Ulu Pandan,2024,9,25,    47.0,    29.2,    42.0,    46.6,-,-,-,-,-
Ulu Pandan,2024,9,26,     4.2,     1.2,     2.0,     3.0,-,-,-,-,-
Ulu Pandan,2024,9,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Ulu Pandan,2024,9,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Ulu Pandan,2024,9,29,     2.2,     2.2,     2.2,     2.2,-,-,-,-,-
Ulu Pandan,2024,9,30,    38.2,    24.6,    27.0,    27.0,-,-,-,-,-
