Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2024,1,1,     8.6,     4.6,     5.0,     5.2,-,-,-,-,-
Somerset (Road),2024,1,2,     6.8,     6.6,     6.8,     6.8,-,-,-,-,-
Somerset (Road),2024,1,3,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Somerset (Road),2024,1,4,    50.8,     8.8,    14.2,    19.8,-,-,-,-,-
Somerset (Road),2024,1,5,     6.8,     3.4,     4.2,     4.2,-,-,-,-,-
Somerset (Road),2024,1,6,     6.0,     5.4,     5.6,     5.6,-,-,-,-,-
Somerset (Road),2024,1,7,-,-,-,-,-,-,-,-,-
Somerset (Road),2024,1,8,-,-,-,-,-,-,-,-,-
Somerset (Road),2024,1,9,-,-,-,-,-,-,-,-,-
Somerset (Road),2024,1,10,-,-,-,-,-,-,-,-,-
Somerset (Road),2024,1,11,     3.8,     3.4,     3.6,     3.6,-,-,-,-,-
Somerset (Road),2024,1,12,     9.0,     4.6,     5.2,     6.2,-,-,-,-,-
Somerset (Road),2024,1,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,1,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,1,15,    14.2,    13.6,    13.8,    13.8,-,-,-,-,-
Somerset (Road),2024,1,16,     7.0,     3.6,     5.6,     6.0,-,-,-,-,-
Somerset (Road),2024,1,17,     4.2,     1.4,     1.8,     2.2,-,-,-,-,-
Somerset (Road),2024,1,18,     4.4,     2.0,     2.2,     2.2,-,-,-,-,-
Somerset (Road),2024,1,19,    16.4,     6.2,    11.8,    14.2,-,-,-,-,-
Somerset (Road),2024,1,20,    13.0,     3.4,     4.4,     6.0,-,-,-,-,-
Somerset (Road),2024,1,21,     2.6,     1.4,     1.6,     2.6,-,-,-,-,-
Somerset (Road),2024,1,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,1,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,1,24,    75.0,    21.0,    28.2,    47.6,-,-,-,-,-
Somerset (Road),2024,1,25,    18.4,    14.0,    15.2,    15.4,-,-,-,-,-
Somerset (Road),2024,1,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Somerset (Road),2024,1,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,1,28,     2.0,     2.0,     2.0,     2.0,-,-,-,-,-
Somerset (Road),2024,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,1,30,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Somerset (Road),2024,1,31,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
