Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2024,11,1,     0.8,     0.6,     0.6,     0.8,-,-,-,-,-
Buona Vista,2024,11,2,     0.8,     0.4,     0.6,     0.8,-,-,-,-,-
Buona Vista,2024,11,3,    11.6,    10.6,    11.6,    11.6,-,-,-,-,-
Buona Vista,2024,11,4,    21.6,    15.6,    17.8,    20.8,-,-,-,-,-
Buona Vista,2024,11,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,11,6,     1.8,     1.2,     1.4,     1.8,-,-,-,-,-
Buona Vista,2024,11,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,11,8,    14.6,     5.4,     8.4,    12.2,-,-,-,-,-
Buona Vista,2024,11,9,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Buona Vista,2024,11,10,    10.6,     8.6,     9.6,    10.2,-,-,-,-,-
Buona Vista,2024,11,11,     0.0,     0.0,     0.0,     0.4,-,-,-,-,-
Buona Vista,2024,11,12,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Buona Vista,2024,11,13,     0.8,     0.6,     0.6,     0.8,-,-,-,-,-
Buona Vista,2024,11,14,     6.4,     6.4,     6.4,     6.4,-,-,-,-,-
Buona Vista,2024,11,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Buona Vista,2024,11,16,    59.2,    20.0,    38.2,    53.8,-,-,-,-,-
Buona Vista,2024,11,17,    35.4,    23.6,    33.0,    35.4,-,-,-,-,-
Buona Vista,2024,11,18,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,19,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,20,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,21,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,22,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,23,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,24,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,25,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,26,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,27,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,28,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,29,-,-,-,-,-,-,-,-,-
Buona Vista,2024,11,30,-,-,-,-,-,-,-,-,-
