Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2024,9,1,     0.0,     0.0,     0.0,     0.0,    29.4,    33.5,    26.1,     4.9,    26.3
Choa Chu Kang (South),2024,9,2,     0.0,     0.0,     0.0,     0.0,    30.1,    33.8,    27.5,     7.0,    29.8
Choa Chu Kang (South),2024,9,3,     4.8,     4.2,     4.6,     4.8,    28.9,    32.3,    25.8,     4.8,    41.5
Choa Chu Kang (South),2024,9,4,    31.6,    22.8,    25.6,    26.8,    27.0,    30.7,    24.1,     5.2,    36.7
Choa Chu Kang (South),2024,9,5,     0.0,     0.0,     0.0,     0.0,    28.8,    33.1,    25.1,     5.4,    27.8
Choa Chu Kang (South),2024,9,6,     0.0,     0.0,     0.0,     0.0,    29.7,    33.0,    27.2,     7.0,    28.2
Choa Chu Kang (South),2024,9,7,     4.4,     3.6,     3.6,     3.6,    29.4,    32.7,    26.6,     7.3,    40.4
Choa Chu Kang (South),2024,9,8,     3.2,     2.4,     3.0,     3.0,    28.3,    32.4,    25.0,     5.1,    37.0
Choa Chu Kang (South),2024,9,9,     0.4,     0.2,     0.4,     0.4,    28.0,    32.7,    25.9,     4.4,    24.4
Choa Chu Kang (South),2024,9,10,    32.0,    23.2,    27.4,    29.4,    27.6,    31.5,    23.0,     4.6,    38.2
Choa Chu Kang (South),2024,9,11,     9.4,     8.4,     9.2,     9.4,    28.1,    33.5,    24.6,     4.1,    29.1
Choa Chu Kang (South),2024,9,12,     5.2,     5.0,     5.0,     5.0,    28.5,    31.8,    26.0,     5.9,    28.9
Choa Chu Kang (South),2024,9,13,     0.2,     5.0,     5.2,     5.2,    29.3,    33.1,    26.1,     5.4,    29.4
Choa Chu Kang (South),2024,9,14,    27.2,    17.2,    23.0,    23.8,    27.8,    31.8,    23.6,     5.8,    51.1
Choa Chu Kang (South),2024,9,15,     4.6,     4.6,     4.6,     4.6,    27.9,    30.9,    25.5,     3.9,    24.8
Choa Chu Kang (South),2024,9,16,     0.0,     0.0,     0.0,     0.0,    29.3,    33.2,    25.9,     5.6,    27.8
Choa Chu Kang (South),2024,9,17,     8.8,     8.8,     8.8,     8.8,    29.3,    33.2,    24.5,     8.3,    47.2
Choa Chu Kang (South),2024,9,18,     0.0,     0.0,     0.0,     0.0,    29.4,    33.6,    25.6,     7.5,    35.9
Choa Chu Kang (South),2024,9,19,     0.0,     0.0,     0.0,     0.0,    29.4,    32.4,    26.9,     5.4,    28.9
Choa Chu Kang (South),2024,9,20,    23.4,    16.8,    22.6,    23.4,    29.4,    32.3,    23.8,     6.7,    32.0
Choa Chu Kang (South),2024,9,21,    14.0,     7.0,    18.4,    32.4,    27.9,    31.5,    23.4,     3.7,    34.6
Choa Chu Kang (South),2024,9,22,     0.0,     0.0,     0.0,     0.0,    30.3,    35.2,    26.6,     4.0,    24.4
Choa Chu Kang (South),2024,9,23,    23.8,    12.8,    20.6,    23.2,    28.6,    34.8,    24.7,     5.1,    31.3
Choa Chu Kang (South),2024,9,24,     3.6,     2.6,     3.6,     3.6,    26.9,    33.6,    24.5,     3.8,    28.2
Choa Chu Kang (South),2024,9,25,    28.0,    23.6,    27.6,    27.6,    26.3,    32.1,    23.7,     4.2,    38.5
Choa Chu Kang (South),2024,9,26,     3.4,     1.2,     1.8,     2.4,    25.7,    28.5,    23.4,     5.9,    50.7
Choa Chu Kang (South),2024,9,27,     0.0,     0.0,     0.0,     0.0,    28.8,    34.1,    24.8,     4.7,    24.1
Choa Chu Kang (South),2024,9,28,     0.0,     0.0,     0.0,     0.0,    28.9,    34.1,    26.0,     5.1,    28.5
Choa Chu Kang (South),2024,9,29,     1.4,     1.4,     1.4,     1.4,    28.6,    33.1,    25.8,     3.9,    23.0
Choa Chu Kang (South),2024,9,30,     5.4,     2.8,     2.8,     2.8,    27.6,    32.8,    24.8,     4.5,    25.9
