Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Macritchie Reservoir,2024,1,1,    11.8,     5.0,     6.0,     6.4,-,-,-,-,-
Macritchie Reservoir,2024,1,2,     0.0,     0.0,     0.0,     0.2,-,-,-,-,-
Macritchie Reservoir,2024,1,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,1,4,    62.6,     9.4,    17.8,    24.0,-,-,-,-,-
Macritchie Reservoir,2024,1,5,    13.8,     7.4,     8.8,     9.4,-,-,-,-,-
Macritchie Reservoir,2024,1,6,     2.0,     1.2,     1.2,     1.2,-,-,-,-,-
Macritchie Reservoir,2024,1,7,    65.2,    11.2,    20.8,    36.0,-,-,-,-,-
Macritchie Reservoir,2024,1,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,1,9,-,-,-,-,-,-,-,-,-
Macritchie Reservoir,2024,1,10,    55.2,    19.4,    24.0,    30.0,-,-,-,-,-
Macritchie Reservoir,2024,1,11,     4.0,     3.4,     3.4,     3.4,-,-,-,-,-
Macritchie Reservoir,2024,1,12,     7.0,     1.4,     2.2,     4.0,-,-,-,-,-
Macritchie Reservoir,2024,1,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,1,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,1,15,     3.0,     2.6,     2.6,     2.8,-,-,-,-,-
Macritchie Reservoir,2024,1,16,    10.2,     6.2,     7.0,     9.2,-,-,-,-,-
Macritchie Reservoir,2024,1,17,    14.4,     6.8,     7.2,     7.8,-,-,-,-,-
Macritchie Reservoir,2024,1,18,     6.6,     5.4,     5.6,     5.6,-,-,-,-,-
Macritchie Reservoir,2024,1,19,    20.2,     9.8,    16.8,    18.6,-,-,-,-,-
Macritchie Reservoir,2024,1,20,-,-,-,-,-,-,-,-,-
Macritchie Reservoir,2024,1,21,     4.0,-,-,-,-,-,-,-,-
Macritchie Reservoir,2024,1,22,     0.0,     0.0,     0.0,     0.2,-,-,-,-,-
Macritchie Reservoir,2024,1,23,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Macritchie Reservoir,2024,1,24,    56.2,    30.2,    39.4,    46.0,-,-,-,-,-
Macritchie Reservoir,2024,1,25,    26.8,     8.4,    13.6,    22.2,-,-,-,-,-
Macritchie Reservoir,2024,1,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Macritchie Reservoir,2024,1,27,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Macritchie Reservoir,2024,1,28,     4.4,     4.4,     4.4,     4.4,-,-,-,-,-
Macritchie Reservoir,2024,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,1,30,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Macritchie Reservoir,2024,1,31,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
