Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Timah,2024,3,1,     7.4,     4.0,     7.4,     7.4,-,-,-,-,-
Bukit Timah,2024,3,2,    10.6,     4.8,     6.4,     7.0,-,-,-,-,-
Bukit Timah,2024,3,3,     6.6,     1.8,     2.2,     2.2,-,-,-,-,-
Bukit Timah,2024,3,4,    34.8,    24.4,    30.6,    30.6,-,-,-,-,-
Bukit Timah,2024,3,5,    33.4,    11.6,    30.2,    33.2,-,-,-,-,-
Bukit Timah,2024,3,6,    18.4,    18.2,    18.2,    18.2,-,-,-,-,-
Bukit Timah,2024,3,7,    27.0,    17.4,    18.8,    18.8,-,-,-,-,-
Bukit Timah,2024,3,8,     3.0,     1.4,     2.0,     3.0,-,-,-,-,-
Bukit Timah,2024,3,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,10,     3.0,     1.2,     1.6,     2.4,-,-,-,-,-
Bukit Timah,2024,3,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,17,     1.8,     1.4,     1.8,     1.8,-,-,-,-,-
Bukit Timah,2024,3,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,19,     3.4,     3.2,     3.4,     3.4,-,-,-,-,-
Bukit Timah,2024,3,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,21,     2.0,     1.4,     2.0,     2.0,-,-,-,-,-
Bukit Timah,2024,3,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,28,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Bukit Timah,2024,3,29,     5.4,     5.4,     5.4,     5.4,-,-,-,-,-
Bukit Timah,2024,3,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Bukit Timah,2024,3,31,     4.6,     3.6,     4.4,     4.4,-,-,-,-,-
