Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2024,5,1,     6.0,     4.8,     5.8,     6.0,-,-,-,-,-
Pasir Ris (Central),2024,5,2,     1.2,     3.2,     6.8,     7.2,-,-,-,-,-
Pasir Ris (Central),2024,5,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,4,    72.4,    23.6,    44.2,    49.4,-,-,-,-,-
Pasir Ris (Central),2024,5,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,6,     2.2,     2.2,     2.2,     2.2,-,-,-,-,-
Pasir Ris (Central),2024,5,7,    36.2,    33.2,    36.2,    36.2,-,-,-,-,-
Pasir Ris (Central),2024,5,8,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Pasir Ris (Central),2024,5,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,10,     2.0,     1.0,     1.0,     1.2,-,-,-,-,-
Pasir Ris (Central),2024,5,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,12,     3.0,     2.2,     3.0,     3.0,-,-,-,-,-
Pasir Ris (Central),2024,5,13,     1.6,     1.4,     1.6,     1.6,-,-,-,-,-
Pasir Ris (Central),2024,5,14,    36.8,    33.0,    36.8,    36.8,-,-,-,-,-
Pasir Ris (Central),2024,5,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,16,    30.4,    27.8,    28.6,    28.8,-,-,-,-,-
Pasir Ris (Central),2024,5,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,20,    55.0,    24.4,    27.4,    27.6,-,-,-,-,-
Pasir Ris (Central),2024,5,21,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Pasir Ris (Central),2024,5,22,    10.4,     7.2,     7.6,     8.0,-,-,-,-,-
Pasir Ris (Central),2024,5,23,    37.2,    33.2,    36.4,    37.0,-,-,-,-,-
Pasir Ris (Central),2024,5,24,     3.2,     1.2,     2.0,     3.0,-,-,-,-,-
Pasir Ris (Central),2024,5,25,    20.8,    10.0,    10.8,    11.8,-,-,-,-,-
Pasir Ris (Central),2024,5,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,5,31,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
